id,ac_id_09,booth_id_14,electors_14,missing_percent_14,age_avg_14,age_stddev_14,age_muslim_avg_14,age_muslim_stddev_14,women_percent_14,women_muslim_percent_14,muslim_percent_14,buddhist_percent_14,age_buddhist_avg_14,age_buddhist_stddev_14,women_buddhist_percent_14,hindu_percent_14,age_hindu_avg_14,age_hindu_stddev_14,women_hindu_percent_14,jain_percent_14,age_jain_avg_14,age_jain_stddev_14,women_jain_percent_14,parsi_percent_14,age_parsi_avg_14,age_parsi_stddev_14,women_parsi_percent_14,sikh_percent_14,age_sikh_avg_14,age_sikh_stddev_14,women_sikh_percent_14,christian_percent_14,age_christian_avg_14,age_christian_stddev_14,women_christian_percent_14
5903,41,17,1258,11.44,0.0,0.0,0.0,0.0,0.0,0.0,14.27,0.0,0.0,0.0,0.0,20.91,0.0,0.0,0.0,53.5,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,0.0,0.0,0.0
5904,41,18,1153,13.09,0.0,0.0,0.0,0.0,0.0,0.0,14.67,0.0,0.0,0.0,0.0,23.05,0.0,0.0,0.0,48.7,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,0.0,0.0,0.0
5905,41,19,1050,10.57,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,53.14,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0
5906,41,20,1390,13.52,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,15.72,0.0,0.0,0.0,54.32,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0
5907,41,21,1487,10.82,0.0,0.0,0.0,0.0,0.0,0.0,14.47,0.0,0.0,0.0,0.0,14.93,0.0,0.0,0.0,57.84,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.07,0.0,0.0,0.0,11.46,0.0,0.0,0.0
5908,41,22,1102,10.52,0.0,0.0,0.0,0.0,0.0,0.0,15.21,0.0,0.0,0.0,0.0,19.77,0.0,0.0,0.0,53.95,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,0.0,0.0,0.0
5909,41,23,1475,12.33,0.0,0.0,0.0,0.0,0.0,0.0,15.46,0.0,0.0,0.0,0.0,18.32,0.0,0.0,0.0,55.76,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0.0
5910,41,24,1170,10.94,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,56.71,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0,0.0
5911,41,25,1335,11.16,0.0,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.0,0.0,16.69,0.0,0.0,0.0,55.98,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0
5912,41,26,1153,14.31,0.0,0.0,0.0,0.0,0.0,0.0,11.84,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,50.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,0.0
5913,41,27,1108,11.64,0.0,0.0,0.0,0.0,0.0,0.0,11.44,0.0,0.0,0.0,0.0,29.92,0.0,0.0,0.0,44.53,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,0.0,0.0,0.0
5914,41,28,1399,11.29,0.0,0.0,0.0,0.0,0.0,0.0,14.58,0.0,0.0,0.0,0.0,19.09,0.0,0.0,0.0,53.58,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0
5915,41,29,928,10.88,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,0.0,0.0,0.0,21.88,0.0,0.0,0.0,54.17,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0
5916,41,30,1352,11.9,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,19.14,0.0,0.0,0.0,53.56,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0
5917,41,31,1426,13.18,0.0,0.0,0.0,0.0,0.0,0.0,10.58,0.0,0.0,0.0,0.0,19.14,0.0,0.0,0.0,59.61,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93,0.0,0.0,0.0
5918,41,32,1311,9.45,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,0.0,0.0,0.0,18.36,0.0,0.0,0.0,55.26,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0.0
5919,41,33,1450,11.51,0.0,0.0,0.0,0.0,0.0,0.0,15.74,0.0,0.0,0.0,0.0,26.65,0.0,0.0,0.0,48.09,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0
5920,41,34,1241,13.21,0.0,0.0,0.0,0.0,0.0,0.0,14.39,0.0,0.0,0.0,0.0,24.88,0.0,0.0,0.0,48.93,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0
5921,41,35,1105,11.67,0.0,0.0,0.0,0.0,0.0,0.0,18.95,0.0,0.0,0.0,0.0,17.72,0.0,0.0,0.0,51.84,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65,0.0,0.0,0.0
5922,41,36,1196,12.45,0.0,0.0,0.0,0.0,0.0,0.0,12.22,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,43.17,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.09,0.0,0.0,0.0,14.42,0.0,0.0,0.0
5923,41,37,1130,11.76,0.0,0.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,0.0,0.0,0.0
5924,41,38,1225,11.91,0.0,0.0,0.0,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,39.48,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,0.0,0.0,0.0
5925,41,39,750,12.93,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,64.01,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0
5926,41,40,960,11.77,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0,0.0,15.23,0.0,0.0,0.0,58.08,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,0.0,0.0,0.0
5927,41,41,1088,12.4,0.0,0.0,0.0,0.0,0.0,0.0,15.73,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,51.52,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.0,0.0,0.0
5928,41,42,1395,13.54,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0,28.68,0.0,0.0,0.0,44.36,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44,0.0,0.0,0.0
5929,41,43,840,12.73,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,0.0,0.0,20.05,0.0,0.0,0.0,51.15,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,0.0,0.0,0.0
5930,41,44,930,12.15,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0.0,0.0,0.0,0.0,20.93,0.0,0.0,0.0,46.02,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,0.0,0.0
5931,41,45,938,13.32,0.0,0.0,0.0,0.0,0.0,0.0,16.72,0.0,0.0,0.0,0.0,18.94,0.0,0.0,0.0,53.5,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0
5932,41,46,963,11.83,0.0,0.0,0.0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,60.18,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,0.0,0.0,0.0
5933,41,47,896,10.93,0.0,0.0,0.0,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,15.03,0.0,0.0,0.0,54.51,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0
5934,41,48,1232,15.17,0.0,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,31.77,0.0,0.0,0.0,44.3,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,0.0,0.0,0.0
5935,41,49,909,11.77,0.0,0.0,0.0,0.0,0.0,0.0,18.95,0.0,0.0,0.0,0.0,15.21,0.0,0.0,0.0,54.86,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,0.0,0.0
5936,41,50,1210,11.73,0.0,0.0,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,49.62,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,0.0,0.0,0.0
5937,41,51,1299,13.77,0.0,0.0,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,34.73,0.0,0.0,0.0,39.64,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,0.0,0.0,0.0
5938,41,52,941,18.17,0.0,0.0,0.0,0.0,0.0,0.0,10.64,0.0,0.0,0.0,0.0,34.67,0.0,0.0,0.0,32.85,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,0.0,0.0,0.0
5939,41,53,1358,12.29,0.0,0.0,0.0,0.0,0.0,0.0,14.27,0.0,0.0,0.0,0.0,24.18,0.0,0.0,0.0,50.37,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.0,0.0,0.0
5940,41,54,1375,11.41,0.0,0.0,0.0,0.0,0.0,0.0,14.36,0.0,0.0,0.0,0.0,17.73,0.0,0.0,0.0,56.4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0
5941,41,55,1012,12.45,0.0,0.0,0.0,0.0,0.0,0.0,17.04,0.0,0.0,0.0,0.0,23.47,0.0,0.0,0.0,44.69,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,0.0
5942,41,56,1053,11.87,0.0,0.0,0.0,0.0,0.0,0.0,14.43,0.0,0.0,0.0,0.0,33.29,0.0,0.0,0.0,40.19,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0
5943,41,57,990,12.22,0.0,0.0,0.0,0.0,0.0,0.0,14.15,0.0,0.0,0.0,0.0,13.92,0.0,0.0,0.0,62.02,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0
5944,41,58,840,13.21,0.0,0.0,0.0,0.0,0.0,0.0,18.79,0.0,0.0,0.0,0.0,11.65,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0
5945,41,59,671,11.62,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.0,0.0,0.0,0.0,22.09,0.0,0.0,0.0,56.49,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0
5946,41,60,975,12.1,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,20.07,0.0,0.0,0.0,52.15,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08,0.0,0.0,0.0
5947,41,61,1325,10.56,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,19.15,0.0,0.0,0.0,52.4,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0
5948,41,62,1071,10.83,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,18.74,0.0,0.0,0.0,54.24,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0
5949,41,63,960,10.1,0.0,0.0,0.0,0.0,0.0,0.0,15.17,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,56.43,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.0,0.0,0.0
5950,41,64,1165,12.36,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,17.72,0.0,0.0,0.0,52.69,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55,0.0,0.0,0.0
5951,41,65,1200,11.08,0.0,0.0,0.0,0.0,0.0,0.0,13.12,0.0,0.0,0.0,0.0,17.24,0.0,0.0,0.0,55.38,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,0.0,0.0,0.0
5952,41,66,1200,11.33,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,15.78,0.0,0.0,0.0,57.8,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,0.0,0.0
5953,41,67,1401,12.34,0.0,0.0,0.0,0.0,0.0,0.0,13.02,0.0,0.0,0.0,0.0,28.33,0.0,0.0,0.0,44.05,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,0.0,0.0,0.0
5954,41,68,1440,14.02,0.0,0.0,0.0,0.0,0.0,0.0,12.19,0.0,0.0,0.0,0.0,27.14,0.0,0.0,0.0,47.57,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55,0.0,0.0,0.0
5955,41,69,994,10.66,0.0,0.0,0.0,0.0,0.0,0.0,16.55,0.0,0.0,0.0,0.0,17.11,0.0,0.0,0.0,56.41,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0
5956,41,70,1020,11.37,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,20.57,0.0,0.0,0.0,54.53,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0
5957,41,71,1276,10.81,0.0,0.0,0.0,0.0,0.0,0.0,14.93,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,53.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0
5958,41,72,990,10.1,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.0,0.0,0.0,0.0,18.53,0.0,0.0,0.0,58.42,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,0.0,0.0,0.0
5959,41,73,1468,12.67,0.0,0.0,0.0,0.0,0.0,0.0,16.92,0.0,0.0,0.0,0.0,23.86,0.0,0.0,0.0,48.43,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37,0.0,0.0,0.0
5960,41,74,1462,12.79,0.0,0.0,0.0,0.0,0.0,0.0,15.21,0.0,0.0,0.0,0.0,24.54,0.0,0.0,0.0,46.82,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0
5961,41,75,870,12.64,0.0,0.0,0.0,0.0,0.0,0.0,15.39,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,53.94,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0
5962,41,76,1047,13.37,0.0,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,30.42,0.0,0.0,0.0,39.91,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,0.0,0.0,0.0
5963,41,77,990,12.52,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,0.0,17.66,0.0,0.0,0.0,55.54,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46,0.0,0.0,0.0
5964,41,78,1355,10.62,0.0,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,21.38,0.0,0.0,0.0,49.05,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0
5965,41,79,1126,12.52,0.0,0.0,0.0,0.0,0.0,0.0,14.41,0.0,0.0,0.0,0.0,19.39,0.0,0.0,0.0,52.79,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0
5966,41,80,1290,13.02,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0,0.0,13.27,0.0,0.0,0.0,59.71,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0.0
5967,41,81,1334,11.84,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,59.94,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0
5968,41,82,1543,13.99,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.0,0.0,0.0,0.0,13.71,0.0,0.0,0.0,56.97,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
5969,41,83,1530,11.56,0.0,0.0,0.0,0.0,0.0,0.0,17.44,0.0,0.0,0.0,0.0,16.03,0.0,0.0,0.0,54.84,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0
5970,41,84,1241,9.75,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,14.73,0.0,0.0,0.0,62.58,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0
5971,41,85,1261,10.22,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,0.0,13.51,0.0,0.0,0.0,59.36,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0,0.0
5972,41,86,630,10.79,0.0,0.0,0.0,0.0,0.0,0.0,16.72,0.0,0.0,0.0,0.0,14.76,0.0,0.0,0.0,57.11,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,0.0,0.0
5973,41,87,1330,12.33,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,31.04,0.0,0.0,0.0,41.76,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0.0,0.0,0.0
5974,41,88,1470,12.99,0.0,0.0,0.0,0.0,0.0,0.0,14.93,0.0,0.0,0.0,0.0,20.09,0.0,0.0,0.0,51.21,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,0.0,0.0,0.0
5975,41,89,1371,12.25,0.0,0.0,0.0,0.0,0.0,0.0,20.94,0.0,0.0,0.0,0.0,11.72,0.0,0.0,0.0,57.35,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0
5976,41,90,1454,10.52,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,19.13,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0.0,0.0,0.0
5977,41,91,1260,11.03,0.0,0.0,0.0,0.0,0.0,0.0,15.07,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,52.8,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0
5978,41,92,1371,12.25,0.0,0.0,0.0,0.0,0.0,0.0,16.95,0.0,0.0,0.0,0.0,22.19,0.0,0.0,0.0,50.54,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.0,0.0
5979,41,93,1127,13.22,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,23.41,0.0,0.0,0.0,49.79,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
5980,41,94,929,12.27,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,0.0,0.0,0.0,13.61,0.0,0.0,0.0,57.42,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,0.0
5981,41,95,1000,11.1,0.0,0.0,0.0,0.0,0.0,0.0,16.64,0.0,0.0,0.0,0.0,19.68,0.0,0.0,0.0,50.5,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,0.0,0.0,0.0
5982,41,96,1290,11.31,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,0.0,0.0,0.0,23.42,0.0,0.0,0.0,50.69,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,0.0,0.0,0.0
5983,41,97,1418,13.54,0.0,0.0,0.0,0.0,0.0,0.0,19.33,0.0,0.0,0.0,0.0,15.17,0.0,0.0,0.0,50.57,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,0.0,0.0,0.0
5984,41,98,1383,13.08,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,57.32,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0
5985,41,99,985,12.69,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,0.0,20.11,0.0,0.0,0.0,52.09,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0
5986,41,100,837,12.3,0.0,0.0,0.0,0.0,0.0,0.0,15.39,0.0,0.0,0.0,0.0,24.65,0.0,0.0,0.0,48.63,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0
5987,41,101,1459,13.36,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,58.78,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0
5988,41,102,1290,12.94,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.95,0.0,0.0,0.0,57.07,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0
5989,41,103,583,13.89,0.0,0.0,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,12.94,0.0,0.0,0.0,64.14,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,0.0
5990,41,104,952,13.44,0.0,0.0,0.0,0.0,0.0,0.0,18.68,0.0,0.0,0.0,0.0,16.99,0.0,0.0,0.0,52.54,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0
5991,41,105,750,13.6,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,61.72,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0
5992,41,106,780,10.64,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0,0.0,17.64,0.0,0.0,0.0,61.69,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0
5993,41,107,1110,10.63,0.0,0.0,0.0,0.0,0.0,0.0,15.62,0.0,0.0,0.0,0.0,14.41,0.0,0.0,0.0,59.07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0
5994,41,108,810,11.23,0.0,0.0,0.0,0.0,0.0,0.0,14.18,0.0,0.0,0.0,0.0,15.15,0.0,0.0,0.0,61.19,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0
5995,41,109,870,11.49,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,0.0,23.11,0.0,0.0,0.0,54.93,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0
5996,41,110,990,12.42,0.0,0.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,0.0,0.0,18.22,0.0,0.0,0.0,55.94,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0
5997,41,111,930,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,0.0,0.0,20.43,0.0,0.0,0.0,53.04,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0.0,0.0,0.0
5998,41,112,990,11.11,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,18.86,0.0,0.0,0.0,50.11,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,0.0,0.0,0.0
5999,41,113,1350,12.74,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,22.41,0.0,0.0,0.0,49.57,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,0.0,0.0,0.0
6000,41,114,1131,12.2,0.0,0.0,0.0,0.0,0.0,0.0,18.32,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,56.99,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0
6001,41,115,990,12.52,0.0,0.0,0.0,0.0,0.0,0.0,18.36,0.0,0.0,0.0,0.0,13.16,0.0,0.0,0.0,57.85,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0.0
