ac_id_09,booth_id_14,booth_name_14,parts_14,village_14,ward_14,taluk_14,district_14,pc_id_09,pc_name_09,pc_reserved_09,ac_name_14,ac_reserved_14
30,24,"$൨06>ട്ടടറ്റുപ്പ3 രുകന്ദ്രത്തന്തന്റ നമ്പരറ്റുഠ രുപരറ്റുഠ പവെ)യന്താ-24 സഥ്മി ഗറ്റൂരുക്കള് ഒമഒ-3റിയല് എയ്ഡഡ“(3ല3വ൪ കേ-ഒഒപ്രമറി സ്പറ്റുള്, ക3രന്തറ്റുര് (വലതറ്റൂഭാഗഠ)","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - പ &ധപയധ) .-15","","കറ്റുന്ദമംഗലഠ","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,25,"25 എയ്ഡഡ“ മാപ്പിള (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്,--ക3രന്ത&൪ (വലതറ്റൂ ഭാഗഠ)--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - 15,16","കറ്റുന്ദമംഗലഠ","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,26,"26 എയ്ഡഡ“ മാപ്പിള ഒല3വര്ഒഒപ്രമറി സ്പറ്റുള്,--ക3രന്ത&൪ (ഇടതറ്റൂ ഭാഗഠ)--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - 16,17","കറ്റുന്ദമംഗലഠ","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,27,"27 എയ്ഡഡ“ മാപ്പിള ഒല3വര്ഒഒപ്രമറി സ്പറ്റുള്,--ക3രന്ത&൪ (മധജ്യ ഭാഗഠ)--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - ’I7","കറ്റുന്ദമംഗലഠ","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,28,"28 (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, പയിഒങ്ങ3ട്ട്പ3റം--(വലതറ്റൂ ഭാഗഠ)--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - 12,13","കറ്റുന്ദമംഗലഠ",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,29,"29 എയിഡഡ“(ടല)വ൪ ഒഒപ്രമറി സ്പറ്റുള്,-പയിഒങ്ങ3ട്ട്പ3റം (പ്രധ3ന ഒകട്ടിടത്തിന്ഒറ ഒതക്കറ്റു-ഭാഗഠ)--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - 12,13","കറ്റുന്ദമംഗലഠ",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,30,"30 ബീഒഒലന് പബ്ലിക്സ്പറ്റുള്, കറ്റൂറ്റിക്ക3ട്ടുര് (പ്രധ3ന--ഒകട്ടിടത്തിഒന്റ കിഴക്ക“ ഭാഗഠ )--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - 12,13","കറ്റുന്ദമംഗലഠ",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,31,"31 ബീഒഒലന് പബ്ലിക്സ്പറ്റുള്, കറ്റൂറ്റിക്ക3ട്ടുര്--(പടിഞ്ഞ3റ് ഭാഗഠ )--(35E","കറ്റൂന്ദമഠഗലഠ പലെ3യത്ത”-- - 12,13","കറ്റുന്ദമംഗലഠ",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,32,"32 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, പറ്റുള്ളന്നറ്റുര്--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 12","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,33,"൦.$()_|)6)ട്ട5&പ്പ& രുകന്ദ്ര(010)|6)(റ്റ (LIIUOISOJKLKObBUO-- --രുവന്തട്ടടുപ്പകൂ രുകന്ദ്രത്തിഒന്റ നമ്പരുഠ രുപരുഠ പവെ>യന്താ--33 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, നട്ടു പറ്റുള്ളന്നറ്റുര് കേ","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - o/L,o/a,oo¢,00/ ഥക്ധ’ധപ് ൦൦/൧൦൦൦൦0൦൩/൦൦ IL ഥക്ധ’ധപ് "" …൦൨൦൦൩)-മ്മി “'","","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,34,"൦.$()_|)6)ട്ട5&പ്പ& രുകന്ദ്ര(010)|6)(റ്റ (LIIUOISOJKLKObBUO-- --രുവന്തട്ടടുപ്പകൂ രുകന്ദ്രത്തിഒന്റ നമ്പരുഠ രുപരുഠ പവെ>യന്താ--34 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, നട്ടു പറ്റുള്ളന്നറ്റുര് കേ","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - ‘+ luff ""൦൦൦0 |,‘൦൦0 ഥക്ധ’ധപ് ‘ധ'ഡൂ‘ധ'ഠ ഥക്ധ’ധപ് ഴ/ഠക്രഠടു് ഥക്ധ’ധപ് ULUYULU ഥക്ധ’ധപ് UU-മ്മി “'","","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,35,"35 എയ്ഡഡ“അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, മലയ- (ഇടതറ്റൂ--ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- -","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,36,"36 എയ്ഡഡ“അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, മലയ---(വലതറ്റൂഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 2,3,18","ച3ത്തമ൦ഗല൦",11,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,37,"37 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒചഒന3ത്ത“--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 1,18","ച3ത്തമ൦ഗല൦",11,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,38,"38 ആ൪ ഇ സി ഗവ. ഒഒഹസ്പറ്റുള്, ച3ത്തമംഗല൦--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 15,16,17,18","ച3ത്തമ൦ഗല൦",11,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,39,"39 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ച3ത്തമംഗല൦ (ഇടതറ്റൂ ഗേ--ഭാഗഠ)","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 15,16","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,40,"40 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ച3ത്തമംഗല൦--(വലതറ്റൂഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 15,16","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,41,"41 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, പറ്റൂളഒക്ക3ട്(ഇട൦ഗു--ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 3,17,5","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,42,"42 നജ3ത്തറ്റൂല് ഇസ“ളാഠ മട്രസ്ത കള൯റേറാട്(വല൦ഗു--ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 5,4,6","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,43,"43 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, പറ്റൂളഒക്ക3ട്--(മധജ്യഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 35","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,44,"44 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഏരിമല--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 64","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,45,"45 എയ്ഡഡ“ അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, കറ്റൂഴാക്ക3ട്ട്--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 13,14,16","ച3ത്തമ൦ഗല൦",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,46,"46 കിഴുര് എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ചറ്റുലറ്റുര്--(വടക്ക“ ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 15,14,12","ച3ത്തമ൦ഗല൦",10,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,47,"47 കിഴുര് എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ചറ്റുലറ്റുര്--(കിഴക്ക“ ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 12","ച3ത്തമ൦ഗല൦",10,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,48,"48 അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, ചറ്റുലറ്റുര് (ഇടതറ്റൂ ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 5,13,11","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,49,"49 അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, ചറ്റുലറ്റുര് (വലതറ്റൂഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 5,6,10,11","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,50,"50 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒവള്ളന്നറ്റുര് (വലത്--ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 13,14,10","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,51,"51 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒവള്ളന്നറ്റുര് (ഇടതറ്റൂ--ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 13,14,15","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,52,"52 ഗവ. ഒഒഹസ്പറ്റുള്, ന3യര്ക3ഴി (ഇടതറ്റൂ ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 67","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,53,"53 ഗവ. ഒഒഹസ്പറ്റുള്, ന3യര്ക3ഴി (വലതറ്റൂഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- -","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,54,"54 മാവറ്റുര് എയ്ഡഡ“ (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്,-അരയന്ഒക3ട്--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - ’I’I","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,55,"55 എയ്ഡഡ“അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, പ3ഴുര് (ഇടതറ്റൂ--ഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 8,10","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,56,"56 എയ്ഡഡ“ അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്, പ3ഴുര്--(വലതറ്റൂഭാഗഠ)--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 89","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,57,"57 എ എ൦ (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, (ഗാത്തറ്റുര്--(35E","ച3ത്തമ൦ഗല൦ പലെ3യത്ത”-- - 9,11","ച3ത്തമ൦ഗല൦","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,58,"58 ഗവ. ഒഒഹസ്പറ്റുള്, ഒപരിങ്ങളം (ഇടതറ്റൂ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 12","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,59,"ഒപരുവയല്--ഒക3ഴിഒക്ക3ട്--ഒക3ഴിഒക്ക3ട്","ഒപരുവയല്--ഒക3ഴിഒക്ക3ട്--ഒക3ഴിഒക്ക3ട്-- - ഒപരുവയല്--ഒക3ഴിഒക്ക3ട്--ഒക3ഴിഒക്ക3ട്","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,60,"60 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, മുദെക്കല്--(വലതറ്റൂഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 2,3,9","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,61,"61 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, മുദെക്കല് (ഇടതറ്റൂ--ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 12","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,62,"62 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒചറുകറ്റുളത്തറ്റൂര് ഗേ--(കിഴക്ക“ വല൦ഗു ഭാഗഠ)","ഒപരുവയല് പലെഠയത്ത“-- - 3,4,5","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,63,"63 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒചറുകറ്റുളത്തറ്റൂര് ഗേ--(പടിഞ്ഞ3റ് ഭാഗഠ)","ഒപരുവയല് പലെഠയത്ത“-- - 3,4,5","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,64,"64 ഒചറുകറ്റുളത്തറ്റൂര് ഗവ (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്,--(കിഴക്ക“ ഇടതറ്റൂ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 34","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,65,"65 ഒസന്റ് ഒസഒവജ്യര്സ“ യറ്റൂപിഎസ“ ഒപരുവയല് (പ്രധ3ന--ഒകട്ടിടത്തിന്ഒറ വലതറ്റൂ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 3,4,5,8","ഒപരുവയല്",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,66,"$൨06>ട്ടടറ്റുപ്പ3 രുകന്ദ്രത്തന്തന്റ നമ്പരറ്റുഠ രുപരറ്റുഠ പവെ)യത്സ--66 എയിഡഡ“(ടല)വ൪ ഒഒപ്രമറി സ്പറ്റുള് കേ--പറ്റുവ്വ3ട്ടുപറമ്പ“ (ഇടതറ്റൂ ഭാഗഠ ഒമയിന് ബ‘1ല്ഡിങ്ങ‘) ക","ഒപരുവയല് പലെഠയത്ത“-- - പട്ടുധഡഡ) .-3,4,8","","ഒപരുവയല്",12,"ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,67,"$൨0ഒട്ടടറ്റുപ്പ3 8കന്ദ്രത്ത|ഒന്റ നമ്പരറ്റുഠ രുപരറ്റുഠ പവെ)യന്താ-67 എയിഡഡ“(ടല)വ൪ ഒഒപ്രമറി സ്പറ്റുള് കേ-പറ്റുവ്വ3ട്ടുപറമ്പ“ (പറ്റൂതീയ ബില്ഡിങ്ങ‘)","ഒപരുവയല് പലെഠയത്ത“-- - പ&(0)|യ(0) .-8,9൩0","","ഒപരുവയല്",12,"ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,68,"68 എയിഡഡ“(ടല)വ൪ ഒഒപ്രമറി സ്പറ്റുള്--പറ്റുവ്വ3ട്ടുപറമ്പ“ (പറ്റൂതീയ ബില്ഡിങ്ങ‘)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 8,9൩0","ഒപരുവയല്",12,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,69,"൦.$()_|)6)ട്ട5&പ്പ& രുകന്ദ്ര(010)|6)(റ്റ (LIIUOISOJKLKObBUO-- --രുവങേട്ടടുപ്പറ്റൂ രുകന്ദ്രത്തിഒന്റ നമ്പരുഠ രുപരുഠ പവെ3യത്സ-69 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, പ8വ3ട്ടുപറമ്പ“ കേ-(പറ്റൂതിയ ബില്ഡിങ്ങ“പടിഞ്ഞ)റ് ഭാഗഠ)","ഒപരുവയല് പലെഠയത്ത“-- - IAéLUIKUU | IUOYI IUU IAéLUIKUU | IU/Yl IIU IAéLUIKUU | |/ |Y ILUU-U.--പറ്റൂതിയത .--10","","ഒപരുവയല്",12,"ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,70,"70 ഒസന്റ്ഒസവിഒയഴ്സ“ അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്,--ഒപരുവയല് (വലതറ്റൂ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 57","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,71,"71 ഒസന്റ്ഒസവിഒയഴ്സ“ അപ്പ൪ ഒഒപ്രമറി സ്പറ്റുള്,--ഒപരുവയല് (ഇടതറ്റൂ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 5,6,7","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,72,"72 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ക3യല൦ (ഇടതറ്റൂ ഗേ--ഭാഗഠ)","ഒപരുവയല് പലെഠയത്ത“-- - 67","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,73,"73 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ക3യല൦--(വലതറ്റൂഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- -","ഒപരുവയല്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
30,74,"74 എയ്ഡഡ“ മാപ്പിള (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്,-കറ്റൂറ്റിക്ക3ട്ടുര് (ഒമയിന് ബില്ഡിങ്ങ‘)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 1011","ഒപരുവയല്",13,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,75,"75 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, കറ്റൂറ്റിക്ക3ട്ടുര്--(വടക്ക“ ഭാഗഠ ഒകട്ടിടത്തിന്ഒറ കിഴക്ക“ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 1011","ഒപരുവയല്",13,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,76,"76 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, കറ്റൂറ്റിക്ക3ട്ടുര്--(വടക്ക“ ഭാഗഠ ഒകട്ടിടത്തിന്ഒറ പടിഞ്ഞ3റ് ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 1ഠ,11,12,13","ഒപരുവയല്",14,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,77,"77 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, കറ്റൂറ്റിക്ക3ട്ടുര്--(ഒതക്ക“ ഭാഗഠ ഒകട്ടിടം)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 1ഠ,11,12,13","ഒപരുവയല്",14,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,78,"78 എയ്ഡഡ“(3ല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, കറ്റൂറ്റിക്ക3ട്ടുര്--(പടിഞ്ഞ3റ് ഭാഗഠ ഒകട്ടിടം)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 131214","ഒപരുവയല്",14,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,79,"79 ഗവ.ഒല)വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒവള്ള‘1പറമ്പ“--(പടിഞ്ഞ3റ് ഭാഗഠ ഒകട്ടിടത്തിഒന്റ വടക്ക“ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 1314","ഒപരുവയല്",15,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,80,"80 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒവള്ള‘1പറമ്പ“--(പറ്റൂതിയ ഒകട്ടിടത്തിന്ഒറ കിഴക്ക“ ഭാഗഠ)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 14,15","ഒപരുവയല്",15,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,81,"$൨0ഒട്ടടറ്റുപ്പ3 8കന്ദ്രത്ത|ഒന്റ നമ്പരറ്റുഠ രുപരറ്റുഠ പവെ)യന്താ-81 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒവള്ള‘1പറമ്പ“ കേ-(പറ്റൂതിയ ഒകട്ടിടത്തിന്ഒറ പടിഞ്ഞ3റ് ഭാഗഠ)","ഒപരുവയല് പലെഠയത്ത“-- - പ&(0)|യ(0) .-14,15","","ഒപരുവയല്",15,"ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,82,"82 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, ഒവള്ള‘1പറമ്പ“--(പടിഞ്ഞ3റു ഭാഗഠ ഒകട്ടിടത്തിന്ഒറ ഒതക്ക“ഭാഗ൦)--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 12,16","ഒപരുവയല്",15,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,83,"83 മാപ്പിള എയ്ഡഡ“ (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്,--ഒവള്ള‘1പറമ്പ“--(35E","ഒപരുവയല് പലെഠയത്ത“-- - 15,16","ഒപരുവയല്",15,"ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",5,Kozhikode,"",Kunnamangalam,""
30,84,"84 ഗവ. (ടല3വ൪ ഒഒപ്രമറി സ്പറ്റുള്, വളയനറ്റുര്--(വലതറ്റൂഭാഗഠ)--(35E","മാവറ്റുര് പലെ3യത്ത“-- - 23","മാവറ്റുര്","ഒക3ഴിഒക്ക3ട്","ഒക3ഴിഒക്ക3ട്",,5,Kozhikode,"",Kunnamangalam,""
