AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
126,Masauli,GEN,SURESH CHANDRA,M,GEN,44,SHS,818,10,Hindu,46
126,Masauli,GEN,RAM NARESH,M,SC,60,IND,784,11,Hindu,29
126,Masauli,GEN,AJAY KUMAR SINGH,M,GEN,47,AD,730,12,Hindu,50
126,Masauli,GEN,NAZEER AHMAD,M,GEN,52,RSBP,560,13,Muslim,25
126,Masauli,GEN,MOHD. NAEEM,M,GEN,42,IND,505,14,Muslim,66
126,Masauli,GEN,RAJ BAHADUR,M,SC,71,IND,445,15,Unknown,0
126,Masauli,GEN,BUDH RAM,M,GEN,57,IND,388,16,Hindu,5
127,Nawabganj,GEN,SANGRAM SINGH,M,GEN,64,BSP,49030,1,Hindu,16
127,Nawabganj,GEN,CHHOTEY LAL YADAV,M,GEN,60,SP,38365,2,Hindu,9
127,Nawabganj,GEN,NAEEM AHMAD SIDDIQUI,M,GEN,38,INC,29128,3,Muslim,66
127,Nawabganj,GEN,UMA SHANKAR VERMA,M,GEN,50,BJP,5232,4,Hindu,50
127,Nawabganj,GEN,HUKUM SINGH,M,GEN,38,IND,3380,5,Hindu,16
127,Nawabganj,GEN,ATTAURRAHMAN,M,GEN,50,IND,2799,6,Unknown,0
127,Nawabganj,GEN,ANIL KUMAR,M,GEN,32,IND,1760,7,Hindu,22
127,Nawabganj,GEN,SUNDER LAL,M,GEN,62,RLD,1129,8,Hindu,24
127,Nawabganj,GEN,AMAR SINGH,M,GEN,32,IND,792,9,Hindu,4
127,Nawabganj,GEN,ADYAVENDRA A/S YADVENDRA,M,GEN,46,IJP,787,10,Unknown,0
127,Nawabganj,GEN,SALMAN ASHRAF,M,GEN,50,JM,680,11,Muslim,24
127,Nawabganj,GEN,USHA YADAV,F,GEN,48,RJD,672,12,Hindu,46
127,Nawabganj,GEN,AJAY AWASTHI,M,GEN,47,LD,668,13,Hindu,46
127,Nawabganj,GEN,DINESH CHANDRA,M,GEN,40,IND,627,14,Hindu,46
127,Nawabganj,GEN,KALPNATH,M,GEN,46,JPS,562,15,Unknown,0
127,Nawabganj,GEN,UTTAM KUMAR,M,GEN,42,RSBP,553,16,Hindu,5
127,Nawabganj,GEN,ANWAR AHMAD,M,GEN,53,NBNP,505,17,Hindu,1
127,Nawabganj,GEN,RAM MILAN SHARMA,M,GEN,44,SAP,438,18,Hindu,20
127,Nawabganj,GEN,AJAY KUMAR SINGH,M,GEN,35,BPD,407,19,Hindu,50
127,Nawabganj,GEN,BAIJ NATH,M,SC,37,IND,374,20,Unknown,0
127,Nawabganj,GEN,RAJESH KUMAR,M,GEN,30,IND,374,21,Hindu,46
127,Nawabganj,GEN,RAM SINGH,M,GEN,38,IND,358,22,Hindu,8
127,Nawabganj,GEN,VINAY KUMAR,M,GEN,33,IND,346,23,Hindu,5
127,Nawabganj,GEN,SAHAJ RAM,M,GEN,52,IND,334,24,Hindu,10
127,Nawabganj,GEN,SAMIULLAH,M,GEN,44,IND,296,25,Unknown,0
127,Nawabganj,GEN,BAL VIKRAM SINGH,M,GEN,50,IND,290,26,Hindu,46
127,Nawabganj,GEN,RAMAPATI,M,GEN,42,IND,258,27,Unknown,0
127,Nawabganj,GEN,ABDUL MABOOD,M,GEN,55,JD(S),234,28,Muslim,83
127,Nawabganj,GEN,BRIJESH KUMAR,M,GEN,45,IND,231,29,Hindu,5
127,Nawabganj,GEN,RANI SINGH,F,GEN,44,IND,177,30,Hindu,46
128,Fatehpur,SC,KM. MEETA GAUTAM,F,SC,37,BSP,33698,1,Hindu,27
128,Fatehpur,SC,KUSUM LATA SINGH,F,SC,44,SP,29227,2,Hindu,29
128,Fatehpur,SC,P.L. PUNIA,M,SC,62,INC,28199,3,Sikh,16
128,Fatehpur,SC,RAJRANI RAWAT,F,SC,42,BJP,19676,4,Hindu,16
128,Fatehpur,SC,NAVEEN KUMAR,M,SC,26,IJP,3151,5,Hindu,11
128,Fatehpur,SC,MALTI DEVI SINGH,F,SC,48,IND,3141,6,Hindu,19
128,Fatehpur,SC,SUJEET KUMAR,M,SC,29,IND,2489,7,Hindu,25
128,Fatehpur,SC,OM PRAKASH,M,SC,42,JPS,1466,8,Unknown,0
128,Fatehpur,SC,SARLA DEVI,F,SC,47,IND,1395,9,Hindu,13
128,Fatehpur,SC,SAMAR SINGH,M,SC,31,AIFB,870,10,Hindu,9
128,Fatehpur,SC,RAM VILAS ALIAS VILAS,M,SC,42,IND,718,11,Hindu,35
128,Fatehpur,SC,JAI PAL,M,SC,42,IND,546,12,Hindu,3
128,Fatehpur,SC,RAM PRASAD,M,SC,47,IND,486,13,Hindu,8
128,Fatehpur,SC,VISHWANATH,M,SC,36,RSBP,477,14,Hindu,66
128,Fatehpur,SC,AJAI KUMAR,M,SC,32,IND,323,15,Hindu,16
129,Ramnagar,GEN,AMRESH KUMAR,M,GEN,28,BSP,30363,1,Hindu,46
129,Ramnagar,GEN,KUNVAR RAMVEER SINGH,M,GEN,52,SP,27807,2,Hindu,16
129,Ramnagar,GEN,RAJ LAXMI,F,GEN,57,BJP,20407,3,Hindu,32
129,Ramnagar,GEN,RATNAKAR SINGH,M,GEN,42,INC,17157,4,Hindu,5
129,Ramnagar,GEN,DR. NAJMUL HAS NOMANI,M,GEN,32,IJP,9224,5,Unknown,0
129,Ramnagar,GEN,AWADH RAM,M,GEN,40,BKD,2825,6,Hindu,5
129,Ramnagar,GEN,SAROJ KUMAR,M,GEN,67,JM,2219,7,Hindu,46
129,Ramnagar,GEN,RAM SINGH CHAUHAN,M,GEN,36,RSBP,1888,8,Hindu,21
129,Ramnagar,GEN,UMA SHANKAR,M,GEN,36,IND,1870,9,Hindu,62
129,Ramnagar,GEN,GUDDU HASAN,M,GEN,34,IND,1649,10,Hindu,33
129,Ramnagar,GEN,MAHESH CHANDRA,M,SC,40,IND,1440,11,Hindu,46
129,Ramnagar,GEN,SWAMI DAYAL,M,GEN,56,JD(S),713,12,Hindu,31
129,Ramnagar,GEN,JAGJEEVAN PRASAD,M,GEN,60,JPS,608,13,Hindu,46
129,Ramnagar,GEN,CHHATRAPAL,M,GEN,30,LD,596,14,Unknown,0
129,Ramnagar,GEN,ASHARAM,M,SC,62,IND,586,15,Unknown,0
129,Ramnagar,GEN,ATUL KUMAR MISHRA,M,GEN,25,IND,531,16,Hindu,50
129,Ramnagar,GEN,MO. AZAM,M,GEN,37,IND,511,17,Muslim,16
129,Ramnagar,GEN,DESHRAJ,M,GEN,31,IND,437,18,Unknown,0
129,Ramnagar,GEN,PAWAN KUMAR SHUKLA,M,GEN,32,IND,425,19,Hindu,50
129,Ramnagar,GEN,KULDEEP VERMA,M,GEN,36,SAP,371,20,Hindu,5
129,Ramnagar,GEN,PARASHURAM,M,GEN,57,IND,358,21,Hindu,66
130,Kaiserganj,GEN,GULAM MOHAMMAD KHAN,M,GEN,62,BSP,38911,1,Muslim,46
130,Kaiserganj,GEN,RAMTEJ YADAV,M,GEN,60,SP,20889,2,Hindu,16
130,Kaiserganj,GEN,MUKUT BIHARI,M,GEN,58,BJP,20016,3,Hindu,83
130,Kaiserganj,GEN,ATUL KUMAR,M,GEN,31,RLD,13716,4,Hindu,46
130,Kaiserganj,GEN,SALAHUDDIN,M,GEN,47,PDFO,5850,5,Unknown,0
130,Kaiserganj,GEN,RAMESH KUMAR,M,GEN,37,IJP,3808,6,Hindu,5
130,Kaiserganj,GEN,HAUSILA BAX SINGH,M,GEN,56,IND,2326,7,Hindu,16
130,Kaiserganj,GEN,SAGAR,M,SC,46,IND,1748,8,Hindu,3
130,Kaiserganj,GEN,NIHAL WALI,M,GEN,50,INC,1680,9,Hindu,4
130,Kaiserganj,GEN,SUKAI,M,SC,57,IND,1053,10,Unknown,0
130,Kaiserganj,GEN,LAXMI NARAIN NISHAD,M,GEN,48,PMSP,981,11,Hindu,30
130,Kaiserganj,GEN,RAVENDRA SINGH,M,GEN,57,IND,779,12,Hindu,16
130,Kaiserganj,GEN,OKAR,M,GEN,37,IND,740,13,Unknown,0
130,Kaiserganj,GEN,AWADHESH SINGH,M,GEN,60,JD(S),729,14,Hindu,16
130,Kaiserganj,GEN,RAM MANOHAR,M,SC,57,IND,578,15,Hindu,29
131,Fakharpur,GEN,KRISHANA KUMAR,M,GEN,34,BSP,38983,1,Hindu,16
131,Fakharpur,GEN,ARUN VEER SINGH,M,GEN,47,SP,38547,2,Hindu,16
131,Fakharpur,GEN,MAYANKER SINGH,M,GEN,55,BJP,27259,3,Hindu,16
131,Fakharpur,GEN,DEVINA SINGH,F,GEN,30,INC,5229,4,Hindu,46
131,Fakharpur,GEN,IZHAR ALIAS BABOO SHAH,M,GEN,40,IJP,3772,5,Muslim,33
131,Fakharpur,GEN,SUNIL KUMAR,M,GEN,45,IND,2134,6,Hindu,9
131,Fakharpur,GEN,BABU RAM,M,SC,63,IND,1252,7,Hindu,5
131,Fakharpur,GEN,MO. AQUIL ULLAH,M,GEN,40,UPUDF,918,8,Muslim,16
131,Fakharpur,GEN,SHAILENDAR KUMAR,M,GEN,34,IND,805,9,Hindu,16
131,Fakharpur,GEN,RAM NATH,M,SC,57,IND,737,10,Hindu,6
131,Fakharpur,GEN,SHIV NATH,M,SC,46,IND,692,11,Hindu,19
131,Fakharpur,GEN,RASHID JAMEEL,M,GEN,37,PDFO,588,12,Muslim,15
131,Fakharpur,GEN,MURLEE,M,SC,47,IND,510,13,Unknown,0
131,Fakharpur,GEN,MOHAMMAD SHAFI,M,GEN,62,ANC,340,14,Muslim,62
131,Fakharpur,GEN,TILAK RAM,M,SC,48,IND,329,15,Hindu,14
131,Fakharpur,GEN,DEVESH KUMAR,M,GEN,44,IND,303,16,Hindu,4
132,Mahsi,GEN,SURESHWAR SINGH,M,GEN,47,BJP,50286,1,Hindu,46
132,Mahsi,GEN,ALI AKBAR,M,GEN,30,BSP,49845,2,Muslim,16
132,Mahsi,GEN,DILEEP KUMAR,M,GEN,47,IJP,17299,3,Hindu,46
132,Mahsi,GEN,RAM SUNDAR CHAUDHARY,M,GEN,55,SP,7050,4,Hindu,12
132,Mahsi,GEN,SAMPURNA NAND,M,SC,33,IND,2332,5,Hindu,16
132,Mahsi,GEN,POONAM SHUKLA,F,GEN,29,INC,1853,6,Hindu,46
132,Mahsi,GEN,BAHADUR,M,SC,39,IND,1810,7,Unknown,0
132,Mahsi,GEN,ASHOK PRATAP,M,GEN,33,RTKP,1221,8,Hindu,25
132,Mahsi,GEN,MAHATAB ALAM,M,GEN,40,NLP,1085,9,Muslim,16
132,Mahsi,GEN,RAM GOPAL,M,GEN,34,RLD,944,10,Hindu,29
132,Mahsi,GEN,BIHARI A. MANNAN,M,GEN,37,RJD,887,11,Muslim,16
132,Mahsi,GEN,BUDDHI LAL,M,SC,37,IND,731,12,Hindu,16
132,Mahsi,GEN,SHIVA SHANKAR,M,GEN,32,IND,714,13,Hindu,32
132,Mahsi,GEN,RAJENDRA PRASAD,M,GEN,54,ANC,653,14,Hindu,4
132,Mahsi,GEN,RAM AUTAR,M,GEN,47,IND,449,15,Hindu,6
132,Mahsi,GEN,LIYAKAT ALI,M,GEN,54,IND,376,16,Muslim,16
133,Nanpara,GEN,WARIS ALI,M,GEN,44,BSP,54965,1,Muslim,16
133,Nanpara,GEN,JATA SHANKER SINGH,M,GEN,64,BJP,34439,2,Hindu,16
133,Nanpara,GEN,YASAR SHAH,M,GEN,28,SP,18438,3,Hindu,16
133,Nanpara,GEN,KRIPA RAM,M,GEN,34,INC,8438,4,Hindu,14
133,Nanpara,GEN,MD. ARSHAD KHAN,M,GEN,47,IND,7365,5,Muslim,5
133,Nanpara,GEN,ANAND PRAKASH,M,GEN,31,IJP,6445,6,Hindu,2
133,Nanpara,GEN,RAM SINGH,M,GEN,42,JPS,3817,7,Hindu,8
133,Nanpara,GEN,PHAGUNI PRASAD,M,GEN,58,IND,3687,8,Hindu,16
133,Nanpara,GEN,SHYAM LAL,M,GEN,56,IND,2393,9,Hindu,46
133,Nanpara,GEN,SURYA PRAKASH SINGH,M,GEN,45,RLD,1414,10,Hindu,17
133,Nanpara,GEN,DIWAKAR KUMAR,M,GEN,34,IND,1112,11,Hindu,16
133,Nanpara,GEN,PREM NARAYAN,M,GEN,53,IND,1007,12,Hindu,32
133,Nanpara,GEN,WARIS ALI,M,GEN,47,IND,971,13,Muslim,16
133,Nanpara,GEN,SHAILENDRA CHAUDHARY,M,GEN,34,IND,958,14,Hindu,46
133,Nanpara,GEN,JAI PRAKASH VERMA,M,GEN,42,IND,891,15,Hindu,2
133,Nanpara,GEN,RAKESH,M,GEN,34,IND,888,16,Hindu,66
133,Nanpara,GEN,RADHEY SHYAM,M,GEN,50,IND,791,17,Hindu,62
133,Nanpara,GEN,DHARM PRAKASH,M,GEN,43,IND,772,18,Unknown,0
133,Nanpara,GEN,ATMA RAM,M,GEN,57,IND,660,19,Hindu,14
133,Nanpara,GEN,RAM PRASAD,M,GEN,40,IND,579,20,Hindu,8
133,Nanpara,GEN,AHMAD ULLAH ALIAS PAPPU,M,GEN,42,IND,530,21,Muslim,83
133,Nanpara,GEN,JATA SHANKER MAURYA,M,GEN,27,IND,494,22,Hindu,16
134,Charda,SC,SHABBIR AHMAD,M,SC,47,SP,33541,1,Hindu,2
134,Charda,SC,SAVITRI PHOOLE,F,SC,31,BJP,31859,2,Hindu,83
134,Charda,SC,ASHARFI LAL GAUTAM,M,SC,52,BSP,26335,3,Hindu,25
134,Charda,SC,PATIRAM CHAUDHARY,M,SC,42,NLHP,3347,4,Hindu,16
134,Charda,SC,DEVTA DEEN,M,SC,44,INC,2841,5,Unknown,0
134,Charda,SC,VIVEK PRASAD,M,SC,30,IND,2809,6,Hindu,9
134,Charda,SC,SHAILENDAR KUMAR,M,SC,31,IJP,811,7,Hindu,16
134,Charda,SC,RAM SARAN,M,SC,32,IND,770,8,Hindu,8
134,Charda,SC,OM PRAKASH,M,SC,38,IND,768,9,Unknown,0
134,Charda,SC,BUDHAYEE LAL,M,SC,53,SHS,658,10,Hindu,16
134,Charda,SC,RAJESH KUMAR,M,SC,32,RSBP,566,11,Hindu,46
135,Bhinga,GEN,DADDAN,M,GEN,37,BSP,28707,1,Unknown,0
135,Bhinga,GEN,MOHAMMAD ASLAM,M,GEN,52,INC,28616,2,Muslim,46
135,Bhinga,GEN,RANI SHUBHASHREE DEVI,F,GEN,51,SP,27099,3,Hindu,13
135,Bhinga,GEN,BHAGAT RAM,M,GEN,57,BJP,3192,4,Hindu,10
135,Bhinga,GEN,RAM PRATAP SINGH,M,GEN,42,RLD,2993,5,Hindu,17
135,Bhinga,GEN,RAM ABHILAKH,M,GEN,33,IND,2874,6,Hindu,6
135,Bhinga,GEN,PREM CHAND,M,GEN,49,IND,1314,7,Hindu,5
135,Bhinga,GEN,ASGAR,M,GEN,43,RSBP,801,8,Muslim,66
135,Bhinga,GEN,FALI RAM,M,GEN,28,IND,695,9,Hindu,5
135,Bhinga,GEN,MUHAMMAD UMAR,M,GEN,39,IND,681,10,Muslim,62
135,Bhinga,GEN,ANEESA BANO,F,GEN,48,IND,647,11,Hindu,1
135,Bhinga,GEN,NASEEM,M,GEN,54,LJP,618,12,Muslim,66
135,Bhinga,GEN,JAGRAM,M,GEN,53,SHS,580,13,Unknown,0
136,Bahraich,GEN,DR. VIQAR AHMED SHAH,M,GEN,61,SP,45984,1,Muslim,33
136,Bahraich,GEN,VINOD TRIPATHI,M,GEN,36,BSP,43540,2,Hindu,46
136,Bahraich,GEN,RAM KISHORE GUPTA,M,GEN,39,BJP,19345,3,Hindu,20
136,Bahraich,GEN,RESHMA ARIF,F,GEN,51,IJP,14183,4,Hindu,33
136,Bahraich,GEN,SANDEEP SINHA,M,GEN,34,IND,3071,5,Hindu,46
136,Bahraich,GEN,YOGENDRA,M,GEN,50,INC,2104,6,Unknown,0
136,Bahraich,GEN,GANGA RAM,M,GEN,52,RLD,1654,7,Hindu,14
136,Bahraich,GEN,ASHOK CHOPRA,M,GEN,57,ANC,998,8,Hindu,46
136,Bahraich,GEN,RAISH,M,GEN,38,IND,850,9,Unknown,0
136,Bahraich,GEN,KUL ADEEB SINHA ALIAS KULDEEP KUMAR SINHA,M,GEN,50,NLHP,633,10,Hindu,30
136,Bahraich,GEN,MOIZ AHMAD KHAN,M,GEN,42,UPUDF,583,11,Muslim,46
136,Bahraich,GEN,JAGDISH,M,GEN,34,IND,571,12,Hindu,66
136,Bahraich,GEN,DR. MOHAMMAD FAROOQ,M,GEN,67,IND,544,13,Muslim,46
136,Bahraich,GEN,NIJAMUDDIN,M,GEN,35,IND,540,14,Unknown,0
136,Bahraich,GEN,NIRMOHI LAL,M,GEN,32,RSBP,405,15,Hindu,46
137,Ikauna,SC,RAM SAGAR AKELA,M,SC,47,BSP,39427,1,Hindu,12
137,Ikauna,SC,AKSHAIBAR LAL,M,SC,60,BJP,32185,2,Hindu,16
137,Ikauna,SC,AGYARAM,M,SC,31,SP,23082,3,Unknown,0
137,Ikauna,SC,SHIVKUMAR,M,SC,60,INC,2948,4,Hindu,66
137,Ikauna,SC,RAMPATI,M,SC,67,IND,2659,5,Unknown,0
137,Ikauna,SC,BIRENDRA PASI,M,SC,33,IJP,1410,6,Hindu,83
137,Ikauna,SC,RAM CHARAN,M,SC,43,IND,1043,7,Hindu,8
137,Ikauna,SC,RAM DEEN,M,SC,51,IND,688,8,Unknown,0
137,Ikauna,SC,MATA PRASAD,M,SC,49,IND,555,9,Hindu,16
137,Ikauna,SC,KALLU,M,SC,57,BJSH,537,10,Unknown,0
137,Ikauna,SC,HIRA LAL,M,SC,56,ANC,406,11,Hindu,6
137,Ikauna,SC,RAM NATH,M,SC,59,RSBP,403,12,Hindu,6
137,Ikauna,SC,BABA DEEN,M,SC,35,IND,363,13,Unknown,0
137,Ikauna,SC,CHHAILU,M,SC,37,IND,342,14,Unknown,0
138,Gainsari,GEN,ALAUDDIN,M,GEN,52,BSP,44893,1,Unknown,0
138,Gainsari,GEN,DR SHIV PRATAP YADAVA,M,GEN,59,SP,38456,2,Hindu,26
138,Gainsari,GEN,BINDU LAL SETHI,M,GEN,64,BJP,26832,3,Hindu,24
138,Gainsari,GEN,NOORUL HASAN,M,GEN,39,INC,5669,4,Muslim,16
138,Gainsari,GEN,HRIDYA  RAM,M,GEN,47,IND,2513,5,Hindu,14
138,Gainsari,GEN,SURESH SINGH,M,GEN,33,IND,2221,6,Hindu,46
138,Gainsari,GEN,AMIR HAIDAR KHAN,M,GEN,33,PDFO,1166,7,Muslim,25
138,Gainsari,GEN,GANGA RAM YADAVA,M,GEN,60,RLD,1046,8,Hindu,22
138,Gainsari,GEN,RAMPAL,M,GEN,30,IND,809,9,Unknown,0
138,Gainsari,GEN,SAHIN,F,GEN,27,IND,655,10,Unknown,0
138,Gainsari,GEN,RAMSANKAR,M,GEN,47,IJP,589,11,Unknown,0
138,Gainsari,GEN,MANISH KUMAR,M,GEN,26,RKSP,472,12,Hindu,46
138,Gainsari,GEN,FASHIHUDDIN,M,GEN,40,IND,465,13,Unknown,0
138,Gainsari,GEN,MOHD ANAS,M,GEN,39,IND,401,14,Muslim,34
138,Gainsari,GEN,VED PRAKASH,M,GEN,42,SBSP,400,15,Hindu,13
138,Gainsari,GEN,KRISHNA CHANDRA,M,GEN,47,IND,366,16,Hindu,46
139,Tulsipur,GEN,KAUSHLENDRA NATH YOGI,M,GEN,39,BJP,39250,1,Hindu,66
139,Tulsipur,GEN,ABDUL MASHOOD KHAN, MASOOD,M,GEN,38,SP,32751,2,Muslim,46
139,Tulsipur,GEN,NAUMAN ZAHEER,M,GEN,58,BSP,27716,3,Unknown,0
139,Tulsipur,GEN,KAMLESH KUMAR SINGH,M,GEN,56,IJP,10149,4,Hindu,50
139,Tulsipur,GEN,HEERALAL,M,GEN,62,IND,2452,5,Unknown,0
139,Tulsipur,GEN,UMASHANKAR,M,GEN,31,INC,1971,6,Hindu,66
139,Tulsipur,GEN,ATEEK KHAN,M,GEN,48,IND,1170,7,Muslim,16
139,Tulsipur,GEN,LAL VIHARI,M,SC,48,IND,842,8,Hindu,35
139,Tulsipur,GEN,SHAFEEQUL HASAN,M,GEN,44,IND,613,9,Muslim,16
139,Tulsipur,GEN,RAM ACHHAIVAR,M,GEN,30,SBSP,599,10,Hindu,6
139,Tulsipur,GEN,PRABHOO RAM,M,SC,42,IND,530,11,Hindu,5
139,Tulsipur,GEN,RAMESH KUMAR SINGH,M,GEN,42,IND,522,12,Hindu,21
139,Tulsipur,GEN,PATESHWARI,M,GEN,35,IND,516,13,Unknown,0
140,Balrampur,GEN,DHIRENDRA PRATAP SINGH,M,GEN,42,BSP,25180,1,Hindu,29
140,Balrampur,GEN,VINAY KUMAR PANDEY (VINNU),M,GEN,43,INC,23269,2,Hindu,22
140,Balrampur,GEN,HANUMANT SINGH,M,GEN,62,BJP,22182,3,Hindu,46
140,Balrampur,GEN,GEETA SINGH,F,GEN,56,SP,14764,4,Hindu,16
140,Balrampur,GEN,A. MANNAN,M,GEN,49,IJP,1894,5,Muslim,16
140,Balrampur,GEN,KR PRABHAKAR SINGH,M,GEN,55,JM,1617,6,Hindu,46
140,Balrampur,GEN,ARUN KUMAR,M,SC,30,IND,1521,7,Hindu,46
140,Balrampur,GEN,ONKAR NATH,M,GEN,59,RLD,1430,8,Hindu,7
140,Balrampur,GEN,A KADIR,M,GEN,54,NLHP,1078,9,Unknown,0
140,Balrampur,GEN,SUDHI RAM,M,GEN,34,SBSP,948,10,Hindu,12
140,Balrampur,GEN,SHIV PRATAP SINGH,M,GEN,54,IND,935,11,Hindu,24
140,Balrampur,GEN,AJITENDRA KUMAR,M,GEN,28,BJSH,734,12,Hindu,16
140,Balrampur,GEN,ASHPHAK AHMAD,M,GEN,57,RJD,732,13,Hindu,2
140,Balrampur,GEN,PRATAP SINGH CHAUHAN,M,GEN,61,IND,725,14,Hindu,30
140,Balrampur,GEN,NANKANE,M,SC,40,IND,724,15,Unknown,0
140,Balrampur,GEN,UGRASEN SINGH,M,GEN,34,IND,689,16,Hindu,16
140,Balrampur,GEN,ACHCHUTANAND,M,GEN,55,IND,648,17,Unknown,0
140,Balrampur,GEN,VISHNU PRATAP,M,GEN,25,IND,609,18,Hindu,25
140,Balrampur,GEN,AJEET PRATAP,M,GEN,37,IND,535,19,Hindu,12
140,Balrampur,GEN,VISHWA PRAKASH,M,GEN,36,IND,483,20,Hindu,13
140,Balrampur,GEN,AMIT KUMAR,M,GEN,29,IND,442,21,Hindu,46
140,Balrampur,GEN,GURU PRASAD,M,SC,66,IND,394,22,Hindu,5
140,Balrampur,GEN,TEJ BAHADUR,M,GEN,30,IND,392,23,Unknown,0
140,Balrampur,GEN,UMESH SINGH,M,SC,44,IND,364,24,Hindu,5
140,Balrampur,GEN,PRITHVI NATH,M,GEN,51,MMUP,289,25,Hindu,83
140,Balrampur,GEN,VINOD KUMAR,M,GEN,46,IND,259,26,Hindu,46
140,Balrampur,GEN,BRIJESH SINGH,M,GEN,26,IND,241,27,Hindu,5
141,Utraula,GEN,SHYAMLAL,M,GEN,65,BJP,37000,1,Unknown,0
141,Utraula,GEN,ANWAR MAHMOOD KHAN,M,GEN,53,SP,32195,2,Muslim,21
141,Utraula,GEN,SAMEEULLA KHAN MEENAI,M,GEN,51,BSP,19501,3,Unknown,0
141,Utraula,GEN,OVAIDUR RAHMAN,M,GEN,49,INC,11481,4,Muslim,66
141,Utraula,GEN,RAM BHAWAN,M,GEN,49,IND,4144,5,Hindu,6
141,Utraula,GEN,BABU RAM,M,GEN,52,IND,1863,6,Hindu,5
141,Utraula,GEN,MOHD. ISMAIL,M,GEN,53,IND,865,7,Muslim,16
141,Utraula,GEN,TILAKRAM,M,GEN,38,IND,806,8,Unknown,0
141,Utraula,GEN,RAM TEJ,M,SC,25,IND,780,9,Hindu,11
141,Utraula,GEN,GAUS MAHD.,M,GEN,37,IJP,561,10,Unknown,0
141,Utraula,GEN,NIJAMUDDIN,M,GEN,57,JM,504,11,Unknown,0
141,Utraula,GEN,SHIVAMBER PRASAD,M,GEN,57,SBSP,403,12,Hindu,16
141,Utraula,GEN,AMRESH KUMAR,M,GEN,44,IND,364,13,Hindu,46
141,Utraula,GEN,AFZAL HASAN,M,GEN,40,IND,322,14,Muslim,46
141,Utraula,GEN,ANSAR,M,GEN,51,IND,314,15,Unknown,0
141,Utraula,GEN,AKBRI,F,GEN,49,IND,234,16,Unknown,0
142,Sadullanagar,GEN,ARIF  ANWAR HASMI,M,GEN,48,SP,40850,1,Muslim,22
142,Sadullanagar,GEN,RAM PRATAP SINGH,M,GEN,56,BJP,28749,2,Hindu,17
142,Sadullanagar,GEN,RADHEY SHAYM,M,GEN,45,BSP,27737,3,Hindu,83
142,Sadullanagar,GEN,SHOBHA PRASAD,M,GEN,54,SBSP,2925,4,Hindu,46
142,Sadullanagar,GEN,RAM TEJ,M,SC,43,IND,2511,5,Hindu,11
142,Sadullanagar,GEN,BACCHA RAM,M,GEN,51,INC,2357,6,Hindu,5
142,Sadullanagar,GEN,BABU CHAND,M,GEN,42,IND,1760,7,Hindu,16
142,Sadullanagar,GEN,GAUS MOHAMMAD,M,GEN,38,JM,1711,8,Muslim,40
142,Sadullanagar,GEN,KIRAN SINGH,F,GEN,38,RLD,1051,9,Hindu,5
142,Sadullanagar,GEN,JAIS RAM,M,GEN,32,BKD,790,10,Hindu,5
142,Sadullanagar,GEN,MAST RAM,M,GEN,30,IND,765,11,Hindu,5
142,Sadullanagar,GEN,DAYA RAM,M,GEN,37,IND,640,12,Hindu,9
142,Sadullanagar,GEN,RAFIQUE,M,GEN,54,IND,567,13,Unknown,0
142,Sadullanagar,GEN,TAKRIR AHAMAD,M,GEN,41,IND,525,14,Unknown,0
142,Sadullanagar,GEN,RAIS,M,GEN,48,IJP,506,15,Muslim,66
143,Mankapur,SC,RAM BISHUN AZAD,M,SC,46,SP,43256,1,Hindu,4
143,Mankapur,SC,PALTU RAM,M,SC,34,BSP,38634,2,Hindu,5
143,Mankapur,SC,PRAMOD KUMAR CHANCHAL,M,SC,34,BJP,10065,3,Hindu,60
143,Mankapur,SC,SHUSHIL,M,SC,39,INC,5321,4,Hindu,66
143,Mankapur,SC,VINOD KUMAR,M,SC,32,IND,4824,5,Hindu,46
