AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
334,Hata,GEN,AWADHESH,M,GEN,41,RJD,1053,17,Unknown,0
334,Hata,GEN,MAHENDRA,M,GEN,34,JaKP,1049,18,Hindu,66
334,Hata,GEN,NAVEEN KUMAR SRIVASTAVA,M,GEN,36,IND,875,19,Hindu,25
334,Hata,GEN,VIVEKANAND,M,GEN,45,NCP,871,20,Hindu,66
334,Hata,GEN,VINAY KUMAR,M,GEN,33,LD,870,21,Hindu,5
334,Hata,GEN,RAJKUMAR,M,GEN,50,ARVP,853,22,Hindu,16
334,Hata,GEN,MAHENDRA,M,GEN,46,IND,640,23,Hindu,66
334,Hata,GEN,FARINDER,M,GEN,42,IND,541,24,Unknown,0
334,Hata,GEN,ANIL KUMAR,M,GEN,50,PRBD,502,25,Hindu,22
335,Ramkola,SC,PURNMASI DEHATI,M,SC,54,SP,50861,1,Unknown,0
335,Ramkola,SC,DEEP LAL BHARTI,M,SC,55,BJP,32295,2,Hindu,11
335,Ramkola,SC,HARENDAR KUMAR GAUTAM,M,SC,37,BSP,29891,3,Hindu,34
335,Ramkola,SC,RAMANAND BAUDDHA,M,SC,42,INC,14750,4,Hindu,83
335,Ramkola,SC,ANIL ALIAS A.K. BADAL,M,SC,32,PECP,11025,5,Hindu,43
335,Ramkola,SC,SHAMBHOO CHAUDHARY,M,SC,34,IND,8287,6,Hindu,16
335,Ramkola,SC,RADHESHYAM PASWAN,M,SC,43,AITC,4366,7,Hindu,83
335,Ramkola,SC,HARINATH,M,SC,41,SBSP,4054,8,Unknown,0
335,Ramkola,SC,MAHENDRA PRASAD,M,SC,59,IND,3479,9,Hindu,46
335,Ramkola,SC,RANAJEET,M,SC,48,IJP,1526,10,Unknown,0
335,Ramkola,SC,SAKAL PRASAD,M,SC,62,LD,1366,11,Hindu,16
335,Ramkola,SC,BRAHMA SHANKAR CHAUDHARI,M,SC,38,JD(U),1271,12,Hindu,50
335,Ramkola,SC,VIDYA PRASAD,M,SC,55,IND,1189,13,Hindu,9
335,Ramkola,SC,ANIL,M,SC,46,IND,945,14,Hindu,23
335,Ramkola,SC,RADHESHYAM,M,SC,37,AIMF,942,15,Hindu,66
335,Ramkola,SC,ANIRUDDHA KHARWAR,M,SC,47,JaKP,889,16,Hindu,83
335,Ramkola,SC,CHHOTELAL,M,SC,33,ARVP,814,17,Unknown,0
335,Ramkola,SC,MADANLAL,M,SC,49,MADP,547,18,Unknown,0
336,Rudrapur,GEN,AKHILESH PRATAP SINGH,M,GEN,51,INC,40783,1,Hindu,29
336,Rudrapur,GEN,MUKTI NATH YADAV,M,GEN,62,SP,33356,2,Hindu,5
336,Rudrapur,GEN,JAY PRAKASH NISHAD,M,GEN,54,BJP,31270,3,Hindu,17
336,Rudrapur,GEN,SURESH TIWARI,M,GEN,71,BSP,30060,4,Hindu,46
336,Rudrapur,GEN,SIRAZ,M,GEN,46,SBSP,9078,5,Unknown,0
336,Rudrapur,GEN,RAJ KAPOOR,M,GEN,50,IND,2292,6,Hindu,5
336,Rudrapur,GEN,JANARDAN,M,GEN,38,IND,1660,7,Hindu,66
336,Rudrapur,GEN,RAMESH,M,GEN,41,LPSP,1131,8,Unknown,0
336,Rudrapur,GEN,ANIRUDDH SINGH,M,GEN,54,PECP,1130,9,Hindu,16
336,Rudrapur,GEN,KAUSHAL PANDEY,M,GEN,38,IND,919,10,Hindu,5
336,Rudrapur,GEN,ASHOK,M,GEN,34,NCP,827,11,Hindu,66
336,Rudrapur,GEN,SANTOSH,M,GEN,28,BUM,813,12,Hindu,66
336,Rudrapur,GEN,AJAY KUMAR,M,GEN,33,JD(U),612,13,Hindu,46
336,Rudrapur,GEN,VIKASH SHAHI,M,GEN,26,LJP,424,14,Parsi,66
336,Rudrapur,GEN,RAM BAHAL,M,GEN,40,RLM,376,15,Hindu,6
337,Deoria,GEN,JANMEJAI SINGH,M,GEN,67,BJP,56299,1,Hindu,16
337,Deoria,GEN,PRAMOD SINGH,M,GEN,46,BSP,33004,2,Hindu,46
337,Deoria,GEN,DINANATH KUSHWAHA,M,GEN,64,SP,29449,3,Hindu,46
337,Deoria,GEN,JAY PRAKASH JAISWAL,M,GEN,51,INC,25394,4,Hindu,2
337,Deoria,GEN,MUKTI NATH MISHRA,M,GEN,66,PECP,3897,5,Hindu,5
337,Deoria,GEN,VIJAY PRATAP MANI TRIPATHI ALIAS DABLOO MANI,M,GEN,41,JD(U),3621,6,Hindu,9
337,Deoria,GEN,NAGESHWAR PRATAP DWEDI,M,GEN,42,SBSP,2734,7,Hindu,19
337,Deoria,GEN,RAVI THAKUR,M,GEN,35,ASP,1326,8,Hindu,5
337,Deoria,GEN,RAJU CHAUHAN,M,GEN,30,MOP,991,9,Hindu,5
337,Deoria,GEN,SEEMA SINGH,F,GEN,31,IND,922,10,Hindu,5
337,Deoria,GEN,PREMLATA PANDEY,F,GEN,45,CPI(ML)(L),918,11,Hindu,16
337,Deoria,GEN,KAUSHAL SINGH PATEL,M,GEN,64,RsAD,882,12,Hindu,22
337,Deoria,GEN,RAMDULARE,M,GEN,42,IND,734,13,Unknown,0
337,Deoria,GEN,ANAND KUMAR YADAV,M,GEN,27,IND,719,14,Hindu,24
337,Deoria,GEN,HARI NARAYAN,M,GEN,40,IND,578,15,Hindu,27
337,Deoria,GEN,AVNISH SRIVASTAVA,M,GEN,34,BhSaPa,567,16,Hindu,16
337,Deoria,GEN,ANAND SRIVASTVA "SONU",M,GEN,38,RLM,562,17,Hindu,7
337,Deoria,GEN,TAJUDDIN,M,GEN,47,IND,523,18,Unknown,0
337,Deoria,GEN,RAMENDRA KUMAR TRIPATHI (RAMU),M,GEN,30,NCP,500,19,Hindu,83
337,Deoria,GEN,PAWAN KUMAR PASWAN,M,SC,50,LJP,470,20,Hindu,66
337,Deoria,GEN,RAM KISHOR YADAV ALIAS VIDHAYAK,M,GEN,54,IND,432,21,Hindu,29
337,Deoria,GEN,KRISHNA MURARI SINGH,M,GEN,36,AHNP,364,22,Hindu,50
337,Deoria,GEN,VIRENDRA CHAURASIYA,M,GEN,37,IND,325,23,Hindu,83
337,Deoria,GEN,VIDYA NAND SHARMA,M,GEN,51,IND,308,24,Hindu,19
337,Deoria,GEN,ABHIMANYU MAURYA,M,GEN,31,LPSP,283,25,Hindu,46
337,Deoria,GEN,ASHOK MALVIYA,M,GEN,43,RPD,230,26,Hindu,83
337,Deoria,GEN,VIJAY JUAATHA,M,GEN,41,IND,138,27,Hindu,83
338,Pathardeva,GEN,SHAKIR ALI,M,GEN,67,SP,59905,1,Muslim,16
338,Pathardeva,GEN,SURYA PRATAP SHAHI,M,GEN,58,BJP,55351,2,Unknown,0
338,Pathardeva,GEN,SANJAY SINGH,M,GEN,43,BSP,31202,3,Hindu,46
338,Pathardeva,GEN,NIYAJ AHAMAD,M,GEN,49,IND,14273,4,Unknown,0
338,Pathardeva,GEN,SUYASH MANI TRIPATHI,M,GEN,46,INC,7868,5,Hindu,15
338,Pathardeva,GEN,RAM SUREMAN,M,GEN,61,PECP,2028,6,Hindu,6
338,Pathardeva,GEN,SUNAINA,F,GEN,37,ARVP,1667,7,Hindu,66
338,Pathardeva,GEN,ASHOK RAO,M,GEN,35,RLM,1388,8,Hindu,46
338,Pathardeva,GEN,DURGA,M,GEN,61,IND,1299,9,Hindu,66
338,Pathardeva,GEN,VINAY KUMAR NAYAK,M,GEN,29,RSMD,909,10,Hindu,21
338,Pathardeva,GEN,DAROGA,M,GEN,35,IND,900,11,Unknown,0
338,Pathardeva,GEN,RAUMEELA,F,GEN,50,SBSP,886,12,Unknown,0
338,Pathardeva,GEN,RANA PRATAP,M,GEN,46,IND,824,13,Hindu,19
338,Pathardeva,GEN,SANJAY,M,SC,47,IND,690,14,Hindu,66
338,Pathardeva,GEN,NISHIKANT MISHRA,M,GEN,34,IND,688,15,Hindu,46
338,Pathardeva,GEN,MARKANDEY PRASSAD TIWARI,M,GEN,52,JD(U),428,16,Hindu,16
338,Pathardeva,GEN,SHYAMA,M,GEN,51,AIMF,413,17,Unknown,0
338,Pathardeva,GEN,DHARMENDRA,M,GEN,33,RPD,348,18,Unknown,0
338,Pathardeva,GEN,VINOD,M,GEN,42,LJP,315,19,Hindu,66
338,Pathardeva,GEN,MAHESH,M,GEN,48,JaKP,279,20,Hindu,66
339,Rampur Karkhana,GEN,CHOUDHARI FASIHA BASHIR ALIAS GAJALA LARI,F,GEN,41,SP,51834,1,Christian,21
339,Rampur Karkhana,GEN,GIRIJESH SHAHI ALIAS GUDDU SHAHI,M,GEN,41,IND,44687,2,Parsi,30
339,Rampur Karkhana,GEN,RAJARAM,M,GEN,46,BSP,24038,3,Unknown,0
339,Rampur Karkhana,GEN,RAJIV,M,GEN,51,BJP,17442,4,Hindu,66
339,Rampur Karkhana,GEN,ANAND YADAV,M,GEN,56,INC,6912,5,Hindu,9
339,Rampur Karkhana,GEN,SHIVAJEE,M,GEN,49,IND,6689,6,Unknown,0
339,Rampur Karkhana,GEN,ANAND SAGAR ALIAS BABLU TIWARI,M,GEN,39,IND,4300,7,Hindu,14
339,Rampur Karkhana,GEN,ABHAYNANDAN,M,GEN,41,SBSP,2976,8,Unknown,0
339,Rampur Karkhana,GEN,AMARNATH,M,GEN,51,APVM,2167,9,Hindu,66
339,Rampur Karkhana,GEN,RADHIKA,F,GEN,61,LJP,1780,10,Hindu,66
339,Rampur Karkhana,GEN,JAWAHAR LAL CHOUHAN,M,GEN,52,AITC,1592,11,Hindu,15
339,Rampur Karkhana,GEN,ANAND PRAKASH,M,GEN,37,CPI,1591,12,Hindu,2
339,Rampur Karkhana,GEN,RAMAWTAR,M,GEN,54,NLP,1499,13,Unknown,0
339,Rampur Karkhana,GEN,KRISHNA KUMAR,M,GEN,42,IND,1257,14,Hindu,46
339,Rampur Karkhana,GEN,SUBASH CHANDRA SHRIVASTAV,M,GEN,59,JD(U),1111,15,Hindu,66
339,Rampur Karkhana,GEN,RAJ NARAYAN,M,ST,34,IND,891,16,Hindu,32
339,Rampur Karkhana,GEN,JAINARAYAN TIWARI,M,GEN,60,IND,809,17,Hindu,46
339,Rampur Karkhana,GEN,PARASHURAM,M,GEN,53,RSMD,768,18,Hindu,66
339,Rampur Karkhana,GEN,AVADHESH,M,GEN,34,IND,702,19,Hindu,66
339,Rampur Karkhana,GEN,DR. VIDYAVATI TRIPATHI,F,GEN,45,NCP,698,20,Hindu,16
339,Rampur Karkhana,GEN,JAGADISH,M,GEN,46,BJS,657,21,Hindu,66
339,Rampur Karkhana,GEN,KRISHNANAND,M,GEN,56,RLM,630,22,Unknown,0
339,Rampur Karkhana,GEN,MAKBUL,M,GEN,43,IND,604,23,Unknown,0
339,Rampur Karkhana,GEN,VINOD,M,GEN,51,JaKP,514,24,Hindu,66
339,Rampur Karkhana,GEN,AJAY KUMAR,M,GEN,30,MOP,475,25,Hindu,46
339,Rampur Karkhana,GEN,RIYAJUDIN,M,GEN,36,AIMF,410,26,Unknown,0
339,Rampur Karkhana,GEN,NANDJEE,M,GEN,26,RPD,377,27,Unknown,0
339,Rampur Karkhana,GEN,IMTIYAJ ANSARI,M,GEN,34,ARVP,283,28,Muslim,16
340,Bhatpar Rani,GEN,KAMESHWAR,M,GEN,79,SP,56017,1,Unknown,0
340,Bhatpar Rani,GEN,SABHAKUNWAR,M,GEN,57,BSP,41093,2,Unknown,0
340,Bhatpar Rani,GEN,VINDA,F,GEN,49,INC,19352,3,Unknown,0
340,Bhatpar Rani,GEN,RAJKUMAR SHAHI,M,GEN,49,BJP,11353,4,Parsi,20
340,Bhatpar Rani,GEN,YOGENDRA SINGH,M,GEN,61,PECP,8509,5,Hindu,5
340,Bhatpar Rani,GEN,ABHAY KUMAR,M,GEN,30,RLM,3599,6,Hindu,46
340,Bhatpar Rani,GEN,LALBAHADUR,M,GEN,50,IND,3537,7,Unknown,0
340,Bhatpar Rani,GEN,MOHD. IBRAHIM,M,GEN,41,SBSP,2196,8,Muslim,16
340,Bhatpar Rani,GEN,CHANDRABHAN,M,GEN,45,CPM,1704,9,Hindu,66
340,Bhatpar Rani,GEN,GIRISH,M,GEN,57,JD(U),1586,10,Hindu,66
340,Bhatpar Rani,GEN,SRIRAM,M,GEN,31,CPI(ML)(L),1451,11,Hindu,66
340,Bhatpar Rani,GEN,SURESH KUMAR,M,GEN,40,RKSP,1135,12,Hindu,46
340,Bhatpar Rani,GEN,PANKAJ,M,GEN,34,NCP,1110,13,Hindu,66
340,Bhatpar Rani,GEN,CHANDRA PRATAP NARAIN,M,GEN,38,RJTP,951,14,Sikh,6
340,Bhatpar Rani,GEN,JAIPRAKASH,M,GEN,29,IND,800,15,Unknown,0
340,Bhatpar Rani,GEN,ARVIND GIRI,M,GEN,42,LD,669,16,Hindu,46
340,Bhatpar Rani,GEN,RAJENDRA,M,GEN,56,LJP,542,17,Unknown,0
340,Bhatpar Rani,GEN,VINDHYACHAL,M,SC,47,RPI,489,18,Unknown,0
340,Bhatpar Rani,GEN,DILIP,M,GEN,26,IND,372,19,Hindu,66
340,Bhatpar Rani,GEN,RAMCHANDRA,M,GEN,62,RSMD,371,20,Hindu,66
340,Bhatpar Rani,GEN,RAMNARAIN,M,GEN,73,IND,364,21,Unknown,0
340,Bhatpar Rani,GEN,UMESH CHAND,M,GEN,40,IND,305,22,Hindu,5
341,Salempur,SC,MANBODH,M,SC,46,SP,47884,1,Unknown,0
341,Salempur,SC,VIJAYLAXMI,F,SC,49,BJP,31726,2,Unknown,0
341,Salempur,SC,VALIRAM,M,SC,66,BSP,28615,3,Unknown,0
341,Salempur,SC,RAM ADHAR,M,SC,62,INC,10096,4,Hindu,6
341,Salempur,SC,UDAIPRATAP,M,SC,62,PECP,7552,5,Unknown,0
341,Salempur,SC,SATISH,M,SC,50,CPM,3526,6,Hindu,66
341,Salempur,SC,BHAGIRATHI,M,SC,61,JD(U),2708,7,Hindu,66
341,Salempur,SC,SHIVCHAND,M,SC,54,SBSP,2412,8,Unknown,0
341,Salempur,SC,SUBHASH,M,SC,68,IND,1418,9,Hindu,66
341,Salempur,SC,SADABRIKSH,M,SC,37,IND,1260,10,Unknown,0
341,Salempur,SC,SHESHNATH,M,SC,50,IND,1061,11,Unknown,0
341,Salempur,SC,RAMKRIPAL,M,SC,41,IND,793,12,Unknown,0
341,Salempur,SC,RAMBADAN,M,SC,51,LJP,651,13,Unknown,0
341,Salempur,SC,KASHI,M,SC,64,ASP,603,14,Hindu,12
341,Salempur,SC,RAJESH,M,SC,38,LD,517,15,Hindu,66
341,Salempur,SC,SHANTI,F,SC,45,IND,495,16,Unknown,0
341,Salempur,SC,VIBHUTI,M,SC,62,RLM,378,17,Unknown,0
342,Barhaj,GEN,PREM PRAKASH SINGH,M,GEN,59,SP,65672,1,Hindu,3
342,Barhaj,GEN,RENU JAISWAL,F,GEN,49,BSP,53896,2,Hindu,46
342,Barhaj,GEN,NARENDRA MISHRA,M,GEN,43,BJP,9291,3,Hindu,46
342,Barhaj,GEN,DURGA PRASAD MISHRA,M,GEN,68,PECP,8010,4,Hindu,50
342,Barhaj,GEN,VIRENDRA KUMAR CHAUDHARI,M,GEN,28,INC,5864,5,Hindu,50
342,Barhaj,GEN,KASHINATH,M,GEN,70,CPI,2333,6,Hindu,66
342,Barhaj,GEN,SUDAMA,M,GEN,37,SBSP,1336,7,Hindu,66
342,Barhaj,GEN,CHANDRA SHEKHAR SINGH,M,GEN,35,IND,1182,8,Hindu,50
342,Barhaj,GEN,MARKENDE URF GUDDU MALL,M,GEN,42,NCP,1049,9,Hindu,83
342,Barhaj,GEN,VIRENDRA,M,GEN,46,IND,837,10,Hindu,66
342,Barhaj,GEN,SHAILENDRA PANDEY,M,GEN,52,IND,828,11,Hindu,46
342,Barhaj,GEN,AJAY PRATAP,M,GEN,41,RLM,817,12,Hindu,25
342,Barhaj,GEN,SURESH,M,GEN,41,IND,787,13,Hindu,66
342,Barhaj,GEN,KALAKTAR,M,GEN,46,CPI(ML)(L),758,14,Unknown,0
342,Barhaj,GEN,VIJAY SHANKAR SINGH KAUSHIK,M,GEN,53,IND,742,15,Hindu,53
342,Barhaj,GEN,RAMCHANDRA,M,SC,48,IND,633,16,Hindu,66
342,Barhaj,GEN,ANIL,M,GEN,37,IJP,418,17,Hindu,23
342,Barhaj,GEN,DHRUV DEV,M,GEN,53,JD(U),382,18,Hindu,62
343,Atrauliya,GEN,DR.SANGRAM YADAV,M,GEN,41,SP,97486,1,Hindu,16
343,Atrauliya,GEN,SURENDRA PRASAD MISHRA,M,GEN,49,BSP,53866,2,Hindu,21
343,Atrauliya,GEN,RAJESH YADAV,M,GEN,47,SBSP,8926,3,Hindu,46
343,Atrauliya,GEN,RAM KISHUN,M,GEN,38,JPS,8842,4,Hindu,6
343,Atrauliya,GEN,VIBHUTI  PRASAD NISHAD,M,GEN,53,INC,5040,5,Hindu,37
343,Atrauliya,GEN,VIJAY PRAKASH SINGH,M,GEN,47,IND,5004,6,Hindu,21
343,Atrauliya,GEN,ASHISH CHANDRAJEET,M,GEN,25,RLM,1589,7,Hindu,83
343,Atrauliya,GEN,ANIL KUMAR,M,GEN,35,JD(U),1147,8,Hindu,22
343,Atrauliya,GEN,RADHESHYAM,M,GEN,54,IND,1027,9,Hindu,66
343,Atrauliya,GEN,KAMAL NARAYAN TIWARI,M,GEN,36,RUC,996,10,Hindu,18
343,Atrauliya,GEN,MANJU LATA,F,GEN,41,IND,775,11,Hindu,19
343,Atrauliya,GEN,RAMBUJH SINGH PATEL,M,GEN,29,RJPK,730,12,Hindu,49
343,Atrauliya,GEN,JEETU HARINDRA,M,GEN,30,IND,536,13,Hindu,16
343,Atrauliya,GEN,YADUNATH YADAV,M,GEN,34,NYP,426,14,Hindu,46
344,Gopalpur,GEN,WASEEM AHMAD,M,GEN,51,SP,77697,1,Muslim,25
344,Gopalpur,GEN,KAMLA PRASAD YADAV,M,GEN,50,BSP,47563,2,Hindu,50
344,Gopalpur,GEN,YOGENDRA YADAV,M,GEN,53,BJP,11078,3,Hindu,5
344,Gopalpur,GEN,ALKA SINGH,F,GEN,48,RUC,10512,4,Hindu,46
344,Gopalpur,GEN,DINESH YADAV,M,GEN,37,INC,6995,5,Hindu,46
344,Gopalpur,GEN,MAKSOOD,M,GEN,39,QED,2848,6,Unknown,0
344,Gopalpur,GEN,HARIHAR PANDEY FAUJI SAINIK,M,GEN,52,IND,1400,7,Unknown,0
344,Gopalpur,GEN,DINESH,M,GEN,41,NCP,999,8,Hindu,66
344,Gopalpur,GEN,RAMCHANDRA YADAV,M,GEN,47,JD(U),776,9,Hindu,46
344,Gopalpur,GEN,DIWAKAR YADAV,M,GEN,30,RLM,755,10,Hindu,16
344,Gopalpur,GEN,BEERSEN RAJBHAR,M,GEN,38,MOSP,649,11,Unknown,0
344,Gopalpur,GEN,IZHARUL,M,GEN,46,LJP,427,12,Unknown,0
344,Gopalpur,GEN,SUBHASH MANI PANDEY,M,GEN,46,IND,372,13,Hindu,15
344,Gopalpur,GEN,BHORIK,M,SC,48,RJPK,350,14,Unknown,0
344,Gopalpur,GEN,BASAI RAM,M,SC,56,ASP,330,15,Hindu,5
344,Gopalpur,GEN,VAL JEET PASWAN,M,SC,43,RPI(A),288,16,Unknown,0
345,Sagri,GEN,ABHAY NARAYAN,M,GEN,58,SP,56114,1,Hindu,62
345,Sagri,GEN,SANTOSH KUMAR SINGH(TEEPOO),M,GEN,35,BSP,46863,2,Hindu,66
345,Sagri,GEN,ARVIND KUMAR JAISAWAL,M,GEN,39,INC,29421,3,Hindu,66
345,Sagri,GEN,GHANSHYAM PATEL,M,GEN,46,BJP,7285,4,Hindu,46
345,Sagri,GEN,UDHAM SINGH,M,GEN,42,RUC,5035,5,Hindu,16
345,Sagri,GEN,BECHU,M,GEN,38,AD,3045,6,Unknown,0
345,Sagri,GEN,SHAH NAWAJ,M,GEN,29,QED,2360,7,Parsi,83
345,Sagri,GEN,SHANKAR,M,GEN,39,JD(U),1604,8,Hindu,66
345,Sagri,GEN,SARASWATI RAI,F,GEN,59,IND,1536,9,Hindu,11
345,Sagri,GEN,BABULAL BHARTI,M,SC,47,RLM,641,10,Hindu,46
345,Sagri,GEN,RAMAYAN RAM,M,SC,29,CPI(ML)(L),621,11,Hindu,5
345,Sagri,GEN,SHAMBHUNATH MAURYA,M,GEN,39,LJP,518,12,Hindu,16
345,Sagri,GEN,DHARMENDRA KUMAR,M,SC,29,SSD,410,13,Hindu,5
345,Sagri,GEN,RADHESHYAM YADAV,M,GEN,49,RPI(A),334,14,Hindu,46
345,Sagri,GEN,NISHAR AHAMAD,M,GEN,42,KiS,218,15,Hindu,83
346,Mubarakpur,GEN,SHAH ALAM URFA GUDDU JAMALI,M,GEN,39,BSP,50128,1,Hindu,6
346,Mubarakpur,GEN,AKHILESH YADAV,M,GEN,49,SP,41562,2,Hindu,46
346,Mubarakpur,GEN,RAMDARSHAN YADAV,M,GEN,65,BJP,37004,3,Hindu,16
346,Mubarakpur,GEN,ABDUSSALAM,M,GEN,54,INC,16764,4,Unknown,0
346,Mubarakpur,GEN,ER.MUHAMMAD IRFAN,M,GEN,26,PECP,16334,5,Muslim,66
346,Mubarakpur,GEN,SHYAMSUNDER,M,GEN,36,QED,4179,6,Hindu,66
346,Mubarakpur,GEN,SURYANATH MAURYA,M,GEN,39,IND,1531,7,Hindu,16
346,Mubarakpur,GEN,CHANDRADEV,M,GEN,70,JD(U),1229,8,Hindu,66
346,Mubarakpur,GEN,PRAVIN KUMAR SINGH,M,GEN,33,RLM,728,9,Hindu,17
346,Mubarakpur,GEN,SHIV KUMAR URFA SHIV RAM,M,SC,33,IND,677,10,Hindu,22
346,Mubarakpur,GEN,SHIV NARAYAN,M,GEN,56,IND,458,11,Hindu,39
346,Mubarakpur,GEN,RAMESH,M,GEN,45,IND,417,12,Unknown,0
346,Mubarakpur,GEN,SHAMSUL HODA,M,GEN,39,IND,368,13,Muslim,16
347,Azamgarh,GEN,DURGA PRASAD YADAV,M,GEN,59,SP,93629,1,Hindu,50
347,Azamgarh,GEN,SARVESH SINGH SIPU,M,GEN,33,BSP,62188,2,Hindu,24
347,Azamgarh,GEN,JAI NATH,M,GEN,45,BJP,8577,3,Unknown,0
347,Azamgarh,GEN,KARUNA KANT MISHRA,M,GEN,64,INC,6639,4,Hindu,46
347,Azamgarh,GEN,HARIKESH VIKRAM SHRIVASTAV,M,GEN,36,IND,4221,5,Unknown,0
347,Azamgarh,GEN,RAVINDRA NATH TIWARI,M,GEN,60,RUC,2575,6,Hindu,5
347,Azamgarh,GEN,BIJENDRA,M,GEN,54,RLM,2486,7,Unknown,0
347,Azamgarh,GEN,AMIR,M,GEN,41,QED,1226,8,Muslim,16
347,Azamgarh,GEN,HARISHCHANDRA,M,GEN,48,NCP,740,9,Hindu,66
347,Azamgarh,GEN,SATYENDRA,M,SC,42,BhRapa,633,10,Hindu,66
347,Azamgarh,GEN,DEV MUNI,M,GEN,38,IND,628,11,Hindu,13
347,Azamgarh,GEN,JAMEEL AHMAD AZAMI,M,GEN,45,CPI,625,12,Muslim,41
347,Azamgarh,GEN,PRAMOD SINGH ALIAS GUDDU,M,GEN,45,ABHM,610,13,Hindu,61
347,Azamgarh,GEN,BASHISHTHA,M,GEN,50,LJP,426,14,Unknown,0
347,Azamgarh,GEN,NIRBHAYA KUMAR SINGH,M,GEN,41,ARVP,272,15,Hindu,46
347,Azamgarh,GEN,PUSHPA RAI,F,GEN,41,RSVC,205,16,Hindu,46
348,Nizamabad,GEN,ALAMBADI,M,GEN,73,SP,63894,1,Unknown,0
348,Nizamabad,GEN,KALAMUDDIN KHAN,M,GEN,51,BSP,40051,2,Muslim,16
348,Nizamabad,GEN,RANJANA DEVI,F,GEN,46,BJP,22045,3,Hindu,13
348,Nizamabad,GEN,MOHD. TAHIR MADANI,M,GEN,53,RUC,9697,4,Muslim,9
348,Nizamabad,GEN,PURNAMASI,M,GEN,55,INC,6116,5,Unknown,0
348,Nizamabad,GEN,LALA,M,GEN,36,JD(U),1823,6,Unknown,0
348,Nizamabad,GEN,NALANI KANT,M,GEN,49,IND,1460,7,Unknown,0
348,Nizamabad,GEN,SURENDRA KUMAR,M,SC,30,IND,1281,8,Hindu,5
348,Nizamabad,GEN,RAMSURAT,M,GEN,69,CPI,1155,9,Unknown,0
348,Nizamabad,GEN,SEVAK,M,SC,65,IJP,1082,10,Hindu,66
348,Nizamabad,GEN,UPENDRA RAI,M,GEN,34,RLM,987,11,Hindu,46
348,Nizamabad,GEN,VIRENDRA,M,SC,34,MD,756,12,Hindu,66
348,Nizamabad,GEN,DANBAHADUR,M,GEN,57,IND,481,13,Unknown,0
348,Nizamabad,GEN,RAMPREET KUMAR,M,GEN,34,LJP,431,14,Sikh,33
349,Phoolpur Pawai,GEN,SHYAM BAHADUR SINGH YADAV,M,GEN,41,SP,47172,1,Hindu,22
349,Phoolpur Pawai,GEN,ABUL KAIS AZAMI,M,GEN,29,BSP,46307,2,Unknown,0
349,Phoolpur Pawai,GEN,AJAY NARESH YADAV,M,GEN,37,INC,25078,3,Hindu,50
349,Phoolpur Pawai,GEN,VIRENDRA KUMAR,M,GEN,40,BJP,23481,4,Hindu,46
349,Phoolpur Pawai,GEN,SHAUKAT ALI,M,GEN,38,RUC,7905,5,Muslim,5
349,Phoolpur Pawai,GEN,MAFOOZ ALIAS MAHFOOZ,M,GEN,36,SBSP,6218,6,Muslim,66
349,Phoolpur Pawai,GEN,IMTIYAZ BEG,M,GEN,55,CPI,2011,7,Muslim,83
349,Phoolpur Pawai,GEN,SANJAY,M,GEN,36,IND,1669,8,Hindu,66
349,Phoolpur Pawai,GEN,DANPATI,M,GEN,58,RLM,1151,9,Unknown,0
349,Phoolpur Pawai,GEN,SHEETLA PRASAD,M,GEN,49,IND,920,10,Hindu,16
349,Phoolpur Pawai,GEN,ACHCHHEY LAL,M,SC,49,IND,565,11,Hindu,16
349,Phoolpur Pawai,GEN,GHANSHYAM,M,SC,29,IND,389,12,Hindu,66
349,Phoolpur Pawai,GEN,GULZAR,M,GEN,44,IND,280,13,Unknown,0
350,Didarganj,GEN,ADIL SHEIKH,M,GEN,36,SP,64361,1,Muslim,7
350,Didarganj,GEN,SUKHDEV RAJBHAR,M,GEN,69,BSP,62134,2,Unknown,0
350,Didarganj,GEN,BHUPENDRA,M,GEN,39,RUC,34174,3,Hindu,66
350,Didarganj,GEN,SHYAM SUNDAR CHAUHAN,M,GEN,42,BJP,3187,4,Hindu,21
350,Didarganj,GEN,ARVIND,M,GEN,44,RLM,2569,5,Hindu,66
350,Didarganj,GEN,MOHD. ATAHAR,M,GEN,40,INC,2432,6,Unknown,0
350,Didarganj,GEN,SUSHILA,F,GEN,42,SBSP,2380,7,Hindu,66
350,Didarganj,GEN,SURESH,M,GEN,43,IND,1865,8,Hindu,66
350,Didarganj,GEN,PHERAI,M,SC,35,IND,988,9,Unknown,0
350,Didarganj,GEN,LALTA CHAUHAN,M,GEN,53,JPS,877,10,Hindu,16
350,Didarganj,GEN,KAMLESH,M,SC,28,LJP,577,11,Hindu,66
350,Didarganj,GEN,KUNJ BIHARI YADAV,M,GEN,40,RSBP,493,12,Hindu,5
351,Lalganj,SC,BECHAI,M,SC,41,SP,64746,1,Unknown,0
351,Lalganj,SC,HIRA LAL GAUTAM,M,SC,44,BSP,53734,2,Hindu,23
351,Lalganj,SC,GYANMATI,F,SC,38,BJP,27181,3,Unknown,0
351,Lalganj,SC,BALIHARI BABU,M,SC,61,INC,13673,4,Hindu,16
351,Lalganj,SC,KALPNATH RAM,M,SC,66,RUC,6466,5,Hindu,5
