ac_id_09,booth_id_14,booth_name_14,address_14,district_14,tehsil_14,thana_14,ward_14,town_14,parts_14,pincode_14,pc_id_09,pc_name_09,pc_reserved_09,ac_name_14,ac_reserved_14,booth_id_21
33,11,"S D NIGAM PRATIBHA BAL/BALIKA VIDHYALAYA","DABRI I-II",Delhi,NAJAFGARH,DABRI,129,"RAGHU NAGAR","1 - GALI NO-3 RAGHU NAGAR (38-39 to Z-72 GF) 2 - SHIV BLOCK RAGHU NAGAR (68 to RZB-226) 3 - HANUMAN MANDIR MARG RAGHU NGAR (1 to RZB1)",110045,6,"West Delhi","",Dwarka,"",14
33,12,"S D NIGAM PRATIBHA BAL/BALIKA VIDHYALAYA","DABRI I-II",Delhi,NAJAFGARH,DABRI,129,"RAGHU NAGAR","1 - GALI RATION WALI, RAGHU NAGAR (01 to RZE-14) 2 - DODH KI DAIRY WALI GALI, RAGHU NAGAR ( to W-121-A) 3 - B- BLOCK-GALI NAVEEN GENERAL STORE, RAGHU NAGAR (B-1/13 to RZB-54-55-B-1)",110045,6,"West Delhi","",Dwarka,"",15
33,14,"S D NIGAM PRATIBHA BAL/BALIKA VIDHYALAYA","DABRI I-II",Delhi,NAJAFGARH,DABRI,129,"RAGHU NAGAR","1 - GALI BALAJI ASHRAM RAGHU NAGAR (115 to WZ-27) 2 - GALI NO-3 RAGHU NAGAR (7 to RZJ-216/46) 3 - GALI NO- 4, RAGHU NAGAR (HNORZ-27 A/B to RZC-100) 4 - GALI NO-5, RAGHU NAGAR (D-31 to RZE-10) 5 - GALI NO-6, RAGHU NAGAR (9A to RZH-283/3) 6 - GALI NO- 7, RAGHU NAGAR (15 to RZH-33) 7 - GALI NO- 8 RAGHU NAGAR (H-4/58A GF to RZH-63A) 8 - GALI NO- 9 RAGHU NAGAR (115 to RZH-80) 9 - NALE WALI ROAD RAGHU NAGAR (B-1/16 to RZH-85-86)",110045,6,"West Delhi","",Dwarka,"",17
33,15,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO-8, DURGA PARK, NASIR PUR (57 to RZB- 74) 2 - GALI NO-7, DURGA PARK, NASIR PUR (29A to RZA-51)",110045,6,"West Delhi","",Dwarka,"",19
33,18,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO- 1,DURGA PARK, NASIR PUR (15 to REZ-51A)",110045,6,"West Delhi","",Dwarka,"",23
33,19,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO-2A, DURGA PARK (24-A to RZC-60/1A) 2 - GALI NO-2, DURGA PARK (21/184 to RZC-60)",110045,6,"West Delhi","",Dwarka,"",24
33,20,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO-3, DURGA PARK (44 to Z-A2/3)",110045,6,"West Delhi","",Dwarka,"",25
33,22,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO-A-4, DURGA PARK (144 to RZK-144)",110045,6,"West Delhi","",Dwarka,"",28
33,25,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO-9, DURGA PARK (57 to RZD-85) 2 - GALI NO-10, DURGA PARK (5A to Z-31A)",110045,6,"West Delhi","",Dwarka,"",32
33,27,"S K V DURGA PARK","SCHOOL CODE-1821030",Delhi,NAJAFGARH,DABRI,129,"DURGA PARK","1 - GALI NO-11, DURGA PARK (13D to S MKT)",110045,6,"West Delhi","",Dwarka,"",35
33,30,"JINDAL PUBLIC SCHOOL","DASHRATH PURI",Delhi,NAJAFGARH,DABRI,129,"DABRI EXT.","1 - BLOCK A-1 DABRI EXTN EAST MAIN NASIR PUR ROAD (A-1 to WZ-123)",110045,6,"West Delhi","",Dwarka,"",39
33,34,"JINDAL PUBLIC SCHOOL","DASHRATH PURI",Delhi,NAJAFGARH,DABRI,129,"DABRI EXT.","1 - D-BLOCK, DABRI EXTENSION NEAR KANTA RANI HOUSE (30/57 to Z47/10) 2 - D-BLOCK, DABRI EXTENSION SANT MARG (1 to RZD-92/93)",110045,6,"West Delhi","",Dwarka,"",45
33,35,"JINDAL PUBLIC SCHOOL","DASHRATH PURI",Delhi,NAJAFGARH,DABRI,129,"DABRI EXT.","1 - E-BLOCK, DABRI EXTENSION. NEAR KANTA RANI HOUSE (12 to RZZ-E/44)",110045,6,"West Delhi","",Dwarka,"",46
33,36,"JINDAL PUBLIC SCHOOL","DASHRATH PURI",Delhi,NAJAFGARH,DABRI,129,"DABRI EXT.","1 - F-BLOCK, DABRI EXTENSION MANDIR MARG (14 F to RAMANUJ) 2 - G-BLOCK, DABRI EXTENSION, MANDIR MARG (57 to RRZG-76B)",110045,6,"West Delhi","",Dwarka,"",47
33,38,"SDMC PRY BAL/BALIKA VIDHYALAYA","POCKET-6, NASIR PUR DWARKA",Delhi,NAJAFGARH,DABRI,130,"DDA POCKET-6, NASIR PUR","1 - DDA JANTA FLATS (SUNRISE APPT) POCKET-6, NASIRPUR (2 to PN-307) 2 - DDA FLATS(EXPENDABLE) POCKET-10, NASIRPUR (5 to O-122)",110045,6,"West Delhi","",Dwarka,"",49
33,40,"SDMC PRY BAL/BALIKA VIDHYALAYA","POCKET-6, NASIR PUR DWARKA",Delhi,NAJAFGARH,DABRI,130,"DDA POCKET-6, NASIR PUR","1 - SITE-III - POCKET-6 DDA FLATS, NASIR PUR (1 to TYPE-III/42) 2 - PLOT NO. 22 NAVIN KUNJ APTT., NASIR PUR (4 to FLATNO-1) 3 - PLOT NO 21 PKT 6 D D A JANTA FLATS, NASIR PUR (11 to HN-24) 4 - PLOT NO. 23 NISHKAM APTT. NASIR PUR (1 to RZ-72/23) 5 - PLOT NO. 19 A BOLCK KRISHAN KUNJ APTT, NASIR PUR (1A to B-501) 6 - PLOT NO. 19 B-BLOCK, KRISHAN KUNJ APTT, NASIR PUR (102B to B-702)",110045,6,"West Delhi","",Dwarka,"",52
33,43,"SDMC PRY BAL/BALIKA VIDHYALAYA",NASIRPUR,Delhi,NAJAFGARH,DABRI,130,"NASIR PUR VILLAGE, HARIZAN BASTI","1 - B-BLOCK- MAIN PALAM ROAD HARIJAN BASTI NASIRPUR (1 to WZ-110) 2 - B-BLOCK, GALI NO-1, HARIJAN BASTI NASIRPUR VILLAGE (06 to SRS-158) 3 - B-BLOCK, GALI NO-2, HARIJAN BASTI NASIRPUR VILLAGE (16 to WZ-16) 4 - B - BLOCK, GALI NO-3, HARIJAN BASTI NASIRPUR VILLAGE (22 to RZ-9-B) 5 - B-BLOCK, GALI NO-4, HARIJAN BASTI NASIRPUR VILLAGE (33B to WZ-8) 6 - B -BLOCK, GALI NO-5 , HARIJAN BASTI NASIRPUR (44B-GP to RZ-111B) 7 - B- BLOCK, GALI NO-6 , HARIJAN BASTI NASIRPUR (5B to RZB-65) 8 - B BLOCK, GALI NO-7, HARIJAN BASTI NASIRPUR (10 to RZ-73B/109) 9 - B - BLOCK,GALI NO-8 , HARIJAN BASTI NASIRPUR (8/159A to RZ-163)",110045,6,"West Delhi","",Dwarka,"",56
33,44,"SDMC PRY BAL/BALIKA VIDHYALAYA",NASIRPUR,Delhi,NAJAFGARH,DABRI,130,"NASIR PUR VILLAGE, HARIZAN BASTI","1 - A - BLOCK, GALI NO-1, HARIJAN BASTI NASIR PUR VILLAGE (A-1 to WZ-102) 2 - A - BLOCK, GALI NO-2, HARIJAN BASTI NASIR PUR VILLAGE (1/6A to WZ-102) 3 - A - BLOCK, GALI NO-4, HARIJAN BASTI NASIRPUR (50/2 to RZ-79A) 4 - A - BLOCK, GALI NO-5 , HARIJAN BASTI, NASIR PUR VILLAGE (5A/96 to HNO-81) 5 - A - BLOCK, GALI NO- 8 , HARIJAN BASTI NASIR PUR VILLAGE (A-1/8 to RZ-174) 6 - A - BLOCK- GALI NO-9,10, HARIJAN BASTI NASIR PUR VILLAGE (16 to RZ-68/345) 7 - DDA JANTA FLATS, POCKET -9 NAVDEEP AWASIYA COLONY NASIRPUR (2/28 to PLOT-52)",110045,6,"West Delhi","",Dwarka,"",57
33,46,"GOVT. CO-ED SEC. SCHOOL","MAHAVIR ENCLAVE-1 DWARKA",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE-I","1 - D-1 BLOCK , GALI NO- 5/7, CROSS IV, MAHAVIR ENCLAVE I (5 to RZD165/7) 2 - D-1 BLOCK,GALI NO-7, JUGGHI, MAHAVIR ENCLAVE I (1/425J-4 to RZD-320)",110045,6,"West Delhi","",Dwarka,"",59
33,47,"GOVT. CO-ED SEC. SCHOOL","MAHAVIR ENCLAVE-1 DWARKA",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE-I","1 - D-1 BLOCK, GALI NO-5/7, CROSS V MAHAVIR ENCLAVE I (40-D to RZD-174) 2 - D-1 BLOCK, GALI NO- 5/7, CROSS VI MAHAVIR ENCLAVE I (D-1/118/FF to RZD- -1/233) 3 - D-1 BLOCK, GALI NO- 5/7, CROSS VIII MAHAVIR ENCLAVE I (256/E to RZD1/320A) 4 - D-II BLOCK, GALI NO- 5, NEAR CROSS VI MAHAVIR ENCLAVE I (101RZD1/264 to RZFD-2/53FN-108) 5 - D-1 BLOCK, D1 281 TO 289 , GALI NO- 5, MAHAVIR ENCLAVE I (201RZD-1/289 to RZD-19A)",110045,6,"West Delhi","",Dwarka,"",60
33,48,"GOVT. CO-ED SEC. SCHOOL","MAHAVIR ENCLAVE-1 DWARKA",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE-I","1 - D-1 BLOCK, D1 290 TO 302, GALI NO- 5, MAHAVIR ENCLAVE I (D1/A-9 to RZD-368) 2 - D-1 BLOCK, D1 303 TO 314 , GALI NO. 5, MAHAVIR ENCLAVE I (265 to RZD-368) 3 - D-1 BLOCK, GALI NO. 5, D1 315 TO 329 BAND GALI MAHAVIR ENCLAVE I (D1/98 to RZD-368) 4 - D-1 BLOCK, GALI NO. 5, NEAR DIA BLOCK MAHAVIR ENCLAVE I (D-1/101 to RZD1/98)",110045,6,"West Delhi","",Dwarka,"",61
33,51,"GOVT. CO-ED SEC. SCHOOL","MAHAVIR ENCLAVE-1 DWARKA",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE-I","1 - D2-BLOCK, GALI NO. 5, CROSS FIRST, MAHAVIR ENCLAVE I (D2/9 TF to RZDII/135) 2 - D2-BLOCK, GALI NO. 5, CROSS-II, MAHAVIR ENCLAVE I (2 to RZF/46) 3 - GALI NO-5, CROSS-III MAHAVIR ENCLAVE I (80 to RZF-1/108) 4 - D2-BLOCK, GALI NO-5, CROSS-IV, MAHAVIR ENCLAVE I (D2/18 to RZFD-2/53FN-107) 5 - D2-BLOCK , GALI NO- 5/4, NEAR PARK, MAHAVIR ENCLAVE I (D1A/32B to RZD-II/61A) 6 - D1A-BLOCK,GALI NO- 5, H.NO 1 TO 36 MAHAVIR ENCLAVE I (D1A/5 to RZD-45)",110045,6,"West Delhi","",Dwarka,"",65
33,55,"SDMC PRY BAL/BALIKA VIDHYALAYA","MAHAVIR ENCLAVE D BLOCK",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE","1 - F-BLOCK , GALI NO- 2, MAHAVIR ENCLAVE I (102 RZF1/383A to RZP-1/206) 2 - FI- BLOCK , GALI NO-2A, MAHAVIR ENCLAVE I (102 RZF-1/383A to RZJ-1/252)",110045,6,"West Delhi","",Dwarka,"",69
33,56,"SDMC PRY BAL/BALIKA VIDHYALAYA","MAHAVIR ENCLAVE D BLOCK",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE","1 - FI- BLOCK, GALI NO-3A, MAHAVIR ENCLAVE I (53 to RZF1/385A) 2 - F1-BLOCK, GALI NO- 3, MAHAVIR ENCLAVE I (101 RZF-1/335 to RZF-397) 3 - F1-BLK. GALI NO- 3 TO 4 CROSS NEAR SHIV MANDIR, MAHAVIR ENCLAVE I (1/33 to RZF/135) 4 - GALI NO-3, NEAR BADA MANDIR MAHAVIR ENCLAVE I (RZ-F1/358 to RZF/163) 5 - F1 BLOCK, GALI NO. 4, NEAR OPP. SHIV MANDIR MAHAVIR ENCLAVE I (F1/11 to RZF/156) 6 - F1 BLOCK, GALI NO-4 MAHAVIR ENCLAVE (12A to RZF-71A) 7 - F BLOCK, GALI NO-4 NEAR CHOTTA SHIV MANDIRMAHAVIR ENCLAVE (F1/266 to RZF-100A)",110045,6,"West Delhi","",Dwarka,"",70
33,59,"SDMC PRY BAL/BALIKA VIDHYALAYA","MAHAVIR ENCLAVE D BLOCK",Delhi,NAJAFGARH,PALAM,130,"MAHAVIR ENCLAVE","1 - F1- BLOCK GALI NO -1 MAHAVIR ENCLAVE I (40 to UG-3 RZF-1/126) 2 - GALI NO . 1A,F- I, BLOCK MAHAVIR ENCLAVE (201 to RZF-136B) 3 - F1- BLOCK GALI NO .1 A BAND GALI , MAHAVIR ENCLAVE (F-1/165 to RZF1/71A) 4 - F1- BLOCK GALI NO .1 BEHIND CHURCH CROSS , MAHAVIR ENCLAVE (RZ-F1/109 to RZF1/306) 5 - F1- BLOCK, GALI NO-1 CROSS NEAR CHURCH , MAHAVIR ENCLAVE (204 RZF-1/126 to RZF-182) 6 - GALI NO .1 , JHUGGI , NASIR PUR ROAD , MAHAVIR ENCLAVE (1 to T-26)",110045,6,"West Delhi","",Dwarka,"",74
33,60,"GALI NO-20, VASHISTHA PARK (D4/24 to WZ-61A/14) 60 SDMC PRY BAL/BALIKA VIDHYALAYA","VASHISTHA PARK PANKHA ROAD",Delhi,NAJAFGARH,DABRI,129,"PANKHA ROAD VASIST PARK","1 - GALI NO-1, VASHISTHA PARK (1 to WZA/4) 2 - GALI NO-2, VASHISTHA PARK (4/54 to WZ-96A) 3 - GALI NO-3, VASHISTHA PARK (C-3/3 to WZ-13F) 4 - GALI NO-4, VASHISTHA PARK (D3/4 to WZ-15) 5 - GALI NO-5, VASHISTHA PARK (C-5/3 to WZ-134) 6 - GALI NO-6, VASHISTHA PARK (WZ-13H to WZ-22) 7 - GALI NO-7, VASHISTHA PARK (RZ-49B to WZH-16) 8 - GALI NO-8 , VASHISTHA PARK (D5/8 to WZ-49 GF) 9 - GALI NO-9, VASHISTHA PARK (49B to WZ-68A)",110046,6,"West Delhi","",Dwarka,"",75
33,61,"NEHRU ACADEMY SCHOOL","VASHISHT PARK PANKHA ROAD",Delhi,NAJAFGARH,DABRI,129,"PANKHA ROAD VASIST PARK","1 - DO NAALOIN KE KINARE KI ROAD , VASHISTHA PARK (17-AG/F to WZ-61A/3) 2 - GALI NO-17, VASHISTHA PARK (50E/1 to RZ-6465A) 3 - GALI NO-18, VASHISTHA PARK (RZ- 2/23 to WZ-61A/8E) 4 - GALI NO-19, VASHISTHA PARK (RZ-15 to WZ-61A/21) 5 - GALI NO-20, VASHISTHA PARK (RZ-12A to RZ- 113/3) 6 - GALI NO-21, VASHISTHA PARK (RZ- 17A to WZ-61A/14) 7 - GALI NO-22, VASHISTHA PARK (RX-37 to RZ-342ND FLOOR) 8 - GALI NO-23, VASHISTHA PARK (RZ-32 to RZ-50A) 9 - GALI NO-24, VASHISTHA PARK (HNO-48 to RZ- 111/4A)",110046,6,"West Delhi","",Dwarka,"",76
33,62,"NEHRU ACADEMY SCHOOL","VASHISHT PARK PANKHA ROAD",Delhi,NAJAFGARH,DABRI,129,"PANKHA ROAD, VASIST PARK","1 - C- BLOCK, GALI NO-1, VASHITH PARK (C-1/1 to RZ-40/C-3/8) 2 - C BLOCK , GALI NO-2 , VASHITH PARK (12B to RZC-2/2) 3 - C-BLOCK, GALI NO-3, VASHITH PARK (C-3 to SHIVMANDIR) 4 - C- BLOCK, GALI NO-4, VASHITH PARK (4/24 to RZC-4/18) 5 - C-BLOCK, GALI NO-5, VASHITH PARK (C3/1 to RZ-90C-5/13) 6 - GALI NO-26, VASHITH PARK (96A GF to RZ-101A) 7 - GALI NO-25, VASHITH PARK (RZ-51 to RZ-101)",110046,6,"West Delhi","",Dwarka,"",77
33,63,"NEHRU ACADEMY SCHOOL","VASHISHT PARK PANKHA ROAD",Delhi,NAJAFGARH,DABRI,129,"PANKHA ROAD, VASIST PARK","1 - D-BLOCK, GALI NO-1, VASHISTHA PARK (1ST F to RZD-115 A) 2 - D-BLOCK, GALI NO-2, VASHISTHA PARK (24 to WZ-61-A-21) 3 - D- BLOCK, GALI NO-3, VASHISTHA PARK (49 to RZD3/20) 4 - D-BLOCK, GALI NO-4, VASHISTHA PARK (57 to WZ-13D/1) 5 - D-BLOCK , GALI NO-5, VASHISTH PARK (4/56 to RZD -5/5)",110046,6,"West Delhi","",Dwarka,"",78
33,64,"SDMC PRY BAL/BALIKA VIDHYALAYA",MANGLAPURI,Delhi,NAJAFGARH,PALAM,130,"MANGALA PURI","1 - A- BLOCK GALI NO 1 MANGLA PURI PH II (67/8 to SRS-86) 2 - A- BLOCK ,GALI NO-2 MANGLAPURI PH II (13 to RZA-332) 3 - A- BLOCK, GALI NO 3 MANGLA PURI PH II (86 to RZA-138) 4 - A-BLOCK, GALI NO-4 MANGA PURI PHASE II (A-100 to A-167)",110045,6,"West Delhi","",Dwarka,"",79
33,67,"SDMC PRY BAL/BALIKA VIDHYALAYA",MANGLAPURI,Delhi,NAJAFGARH,PALAM,130,"MANGALA PURI","1 - GALI NO-5 MANGLA PURI PHASE I (6B to RZ-293) 2 - GALI NO-6 PHASE-I MANGLAPURI, MANGLA PURI PHASE I (6 to RZ-471) 3 - GALI NO-7 MANGLA PURI PHASE I (37 to HONO-342) 4 - GALI NO-8 MANGLA PURI PHASE I (99 to RZ-376) 5 - GALI NO-9 MANGLA PURI PHASE I (379C to RZ-452) 6 - GALI NO- 10 MANGLA PURI PHASE I (496 to HOUSE-NO-487)",110045,6,"West Delhi","",Dwarka,"",82
33,69,"SDMC PRY BAL/BALIKA VIDHYALAYA",MANGLAPURI,Delhi,NAJAFGARH,PALAM,130,"MANGALA PURI","1 - GALI NO 1 CGHS DISPENSARY ROAD SARAI SOHAL VILLAGE MANGLA PURI (1 to RZD-61) 2 - GALI NO 2 SARAI SOHAL VILLAGE MANGLA PURI (3 to PN-12) 3 - GALI MAIN ROAD, SARAI SOHAL VILLAGE MANGLA PURI (15 to PLOT NO-110) 4 - GALI NO- 3 SARAI SOHAL VILLAGE MANGLA PURI (3-4 to WZ-21) 5 - GALI NO-4 SARAI SOHALL VILLAGE MANGLA PURI (36 to HNO-50) 6 - GALI NO-5 SARAI SOHAL VILLAGE MANGLA PURI (42 to H NO-37) 7 - GALI NO-6 SARAI SOHAL VILLAGE MANGLA PURI (6 to RZ-54) 8 - GALI NO-7 SARAI SOHAL VILLAGE MANGLA PURI (12 to H NO 107)",110045,6,"West Delhi","",Dwarka,"",85
33,72,"SDMC PRY BAL/BALIKA VIDHYALAYA","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"J BLOCK,SAGARPUR WEST","1 - J- BLOCK WEST SAGAR PUR (3RDFLOOR to W-Z-61A/8) 2 - J-BLOCK, WEST SAGAR PUR (1/215 to RZJC3B/215) 3 - J-BLOCK, WEST SAGAR PUR (19/223JB to RZJ-31B/223)",110046,6,"West Delhi","",Dwarka,"",90
33,73,"SDMC PRY BAL/BALIKA VIDHYALAYA","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"J BLOCK,SAGARPUR WEST","1 - GALI NO-2, KH NO-223, WEST SAGAR PUR (13 to RZJ-71A/220) 2 - GALI NO-3, KH. NO-223, WEST SAGAR PUR (12B/233 to RZJ-48/210) 3 - KH. NO-222, J-BLOCK, MANDIR WALI GALI , WEST SAGAR PUR (HNO-28D-222 to RZJ-47/222) 4 - KH NO -230 , WEST SAGAR PUR (69/70/220 to RZJ-224/6) 5 - KH NO 230, OPPSIT POWAR HOUSE, WEST SAGAR PUR (J-1/230 to RZJ-216/46) 6 - GALI NO-2, KH.NO-230 , WEST SAGAR PUR (J-12/230 to RZJ-31/230) 7 - GALI NO-4, KH.NO-224, WEST SAGAR PUR (7 to RZJ-224/6)",110046,6,"West Delhi","",Dwarka,"",92
33,74,"SDMC PRY BAL/BALIKA VIDHYALAYA","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"J BLOCK,SAGARPUR WEST","1 - J- BLOCK, GALI NO-65 WEST SAGAR PUR (2A/231-232 to RZK-35) 2 - J-BLOCK, GALI NO-66, WEST SAGAR PUR (J-12A/231 to RZJ-46/216) 3 - J-BLOCK, GALI NO-67 WEST SAGAR PUR (38A/216 to RZJ-34231-232) 4 - J-BLOCK, GALI NO-68 WEST SAGAR PUR (39 to RZJ-232/2)",110046,6,"West Delhi","",Dwarka,"",93
33,76,"SDMC PRY BAL/BALIKA VIDHYALAYA","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,131,"J BLOCK,SAGARPUR WEST","1 - J-BLOCK, GALI NO -2 ,3, KH. NO-210 , WEST SAGAR PUR (5A/211/212 to RZJ-95/211) 2 - GALI NO-1, KH.NO-211,212,J-BLOCK WEST SAGAR PUR (64/209 to RZJ-95/211)",110046,6,"West Delhi","",Dwarka,"",95
33,78,"NUTAN BAL VIDYALAYA","WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"WEST SAGARPUR, ASHOK PARK","1 - F- BLOCK NAYEPUL WALI GALI, ASHOK PARK WEST SAGARPUR (5 B to RZL-32) 2 - JAIN CEMENT WALI GALI, ASHOK PARK, WEST SAGAR PUR (12 to RZH-36)",110046,6,"West Delhi","",Dwarka,"",97
33,84,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,131,"MAIN SAGAR PUR","1 - GALI NO-5/8, MAIN SAGARPUR (16A/9A to RZ-1406) 2 - GALI NO -5/9, MAIN SAGAR PUR (RZ-8M/1036 to RZZ-25 FF (1312/5)) 3 - GALI NO-5, PAKIZA AND CHOWK SE AAGE, MAIN SAGAR PUR (822RZ-7L/15 to W-175/59)",110046,6,"West Delhi","",Dwarka,"",105
33,85,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,131,"MAIN SAGAR PUR","1 - GALI NO-5/10, MAIN SAGAR PUR (10/11(861) to RZL-14) 2 - GALI NO-5/11, MAIN SAGAR PUR (16A/13B (890) to WZ-51E) 3 - GALI NO-5/12, MAIN SAGAR PUR (918 (8K) to RZ-908) 4 - GALI NO- 5/13, MAIN SAGAR PUR (20 to S M) 5 - GALI NO-6, MAIN SAGAR PUR (20 FB to WH-174)",110046,6,"West Delhi","",Dwarka,"",106
33,86,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,131,"MAIN SAGAR PUR","1 - GALI NO- O, MAIN SAGAR PUR (18B to WZ-80F) 2 - NALA PATRI JHUGGIES , MAIN SAGAR PUR (J NO1 to RZE-5) 3 - NALA PATRI, GALI NO- 1 UP TO IIND LANE, MAIN SAGAR PUR (20C/3 to RZA-70) 4 - GALI NO-1, 3 &amp;4 LANE, NALA PATRI, MAIN SAGAR PUR (16/C12/2 to RZ-419)",110046,6,"West Delhi","",Dwarka,"",107
33,87,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,131,"MAIN SAGAR PUR","1 - GALI NO-1, 5TH LANE NALA PATRI, MAIN SAGAR PUR (7/385 to RRZ-72) 2 - GALI NO-1 6TH TO 9TH LANE , NALA PATRI, MAIN SAGAR PUR (46A-12-G/F to RZA-71) 3 - GALI NO-1 10TH TO 12TH LANE, NALA PATRI, MAIN SAGAR PUR (48A/2 to RZA-71)",110046,6,"West Delhi","",Dwarka,"",108
33,90,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,131,"MAIN SAGAR PUR","1 - GALI NO-2, MAIN SAGAR PUR (16A/9A to RZE-51A) 2 - GALI NO-3, MAIN SAGAR PUR (13/431 to RZL-40)",110046,6,"West Delhi","",Dwarka,"",113
33,91,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,132,"MAIN SAGAR PUR","1 - GALI NO-3, MAIN SAGAR PUR (19C/9B to RZL-40A)",110046,6,"West Delhi","",Dwarka,"",114
33,92,"SDMC PRY BAL/BALIKA VIDHYALAYA","SAGAR PUR (NEW)",Delhi,NAJAFGARH,DABRI,131,"MAIN SAGAR PUR","1 - GALI NO-3, MAIN SAGAR PUR (388/2 to W-51E)",110046,6,"West Delhi","",Dwarka,"",115
33,93,"PURNIMA MODEL SCHOOL","HANS PARK SAGAR PUR",Delhi,NAJAFGARH,DABRI,131,"SAGARPUR WEST, HANSA PARK","1 - HANS PARK, WEST SAGARPUR (26C to RZH-15A) 2 - GADWAL DHARAMSHALA , HANS PARK, WEST SAGAR PUR (RZ-10/271 to RZT-40B) 3 - VEER NAGAR WALA ROAD , HANS PARK, WEST SAGAR PUR (RZ-19B to RZF-60)",110046,6,"West Delhi","",Dwarka,"",116
33,95,"REETA PUBLIC SCHOOL","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"SAGARPUR WEST, DAYAL PARK","1 - GALI NO - 1 T-BLOCK DAYAL PARK WEST SAGAR PUR (1B to T50A/230) 2 - BIJLI GHAR WALI GALI, DAYAL PARK WEST SAGAR PUR (28A/234 to T50/230) 3 - T-BLOCK, TIRCHI GALI, DAYAL PARK, WEST SAGAR PUR (63B/234 to T-40A/229) 4 - T-BLOCK, VISHKARMA CHOWK GALI , DAYAL PARK, WEST SAGAR PUR (PN-8/9 to TZT-9A) 5 - REETA PUBLIC SCHOOL WALI GALI, WEST SAGAR PUR (26A/234 to T18/234) 6 - MANDIR CHOWK, WEST SAGAR PUR (P-22/226 to T 22A/228) 7 - LAKHI MKT ROAD, DAYAL PARK, WEST SAGAR PUR (54 RZT-2A to T-49-A) 8 - PARSHU RAM CHOWK WALI GALI, DAYAL PARK, WEST SAGAR PUR",110046,6,"West Delhi","",Dwarka,"",118
33,97,"REETA PUBLIC SCHOOL","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"SAGARPUR WEST, DAYAL PARK","1 - P - BLOCK MATA MANDIR ROAD,DAYAL PARK, WEST SAGAR PUR (6/234 to RZT230/230) 2 - GALI GUFA WALA MANDIR , DAYAL PARK WEST SAGAR PUR (28/367/368 to WZ-53/256)",110046,6,"West Delhi","",Dwarka,"",121
33,100,"REETA PUBLIC SCHOOL","DAYAL PARK WEST SAGARPUR",Delhi,NAJAFGARH,DABRI,132,"SAGARPUR WEST, DAYAL PARK","1 - GALI NO -4, DAYAL PARK WEST SAGAR PUR (12/209 to RZP-8/234) 2 - GALI NO - 5, DAYAL PARK WEST SAGAR PUR (HNO-1 RZ-3A/257 to RZT-46/228/229)",110046,6,"West Delhi","",Dwarka,"",124
